Alpha,Energy,p/151
0.5629139072847682,0.4775525605262791,85/151
0.5629139072847682,0.47758923926634406,85/151
0.5629139072847682,0.47764155688932686,85/151
0.5629139072847682,0.4776498092872178,85/151
0.5629139072847682,0.47765080350518496,85/151
0.5629139072847682,0.4777425436142937,85/151
0.5629139072847682,0.4778402398707707,85/151
0.5629139072847682,0.47792837411777517,85/151
0.5629139072847682,0.48595403289927075,85/151
0.5629139072847682,0.523765547167196,85/151
0.5629139072847682,0.6002515768042561,85/151
0.5629139072847682,0.600868635682074,85/151
0.5629139072847682,0.6015682192314625,85/151
0.5629139072847682,0.6022218165867194,85/151
0.5629139072847682,0.6023391446529999,85/151
0.5629139072847682,0.6023528448117382,85/151
0.5629139072847682,0.6027706409310071,85/151
0.5629139072847682,0.6030683572716572,85/151
0.5629139072847682,0.6031073201044145,85/151
0.5629139072847682,0.6090629855352695,85/151
0.5629139072847682,0.6091776611138816,85/151
0.5629139072847682,0.6094683705908897,85/151
0.5629139072847682,0.6095444436952363,85/151
0.5629139072847682,0.6097416278508399,85/151
0.5629139072847682,0.6104690555829098,85/151
0.5629139072847682,0.6112199123491169,85/151
0.5629139072847682,0.61195451153684,85/151
0.5629139072847682,0.6302559856307519,85/151
0.5629139072847682,0.6806536757354054,85/151
0.5629139072847682,0.6836490405043624,85/151
0.5629139072847682,0.6846306326505722,85/151
0.5629139072847682,0.6855243877771733,85/151
0.5629139072847682,0.6861886134891256,85/151
0.5629139072847682,0.6864346205744923,85/151
0.5629139072847682,0.6868279669164407,85/151
0.5629139072847682,0.6869085670152615,85/151
0.5629139072847682,0.6909320143433083,85/151
0.5629139072847682,0.7178990703022028,85/151
0.5629139072847682,0.717969114079533,85/151
0.5629139072847682,0.7186411275003256,85/151
0.5629139072847682,0.719499250860808,85/151
0.5629139072847682,0.7195530183723401,85/151
0.5629139072847682,0.7198640270201202,85/151
0.5629139072847682,0.7221955483109991,85/151
0.5629139072847682,0.7246886189349678,85/151
0.5629139072847682,0.7277324022268099,85/151
0.5629139072847682,0.7383542495868656,85/151
0.5629139072847682,0.7588339021555225,85/151
0.5629139072847682,0.7613730462254877,85/151
0.5629139072847682,0.7636673266328936,85/151
0.5629139072847682,0.7655030363746446,85/151
0.5629139072847682,0.7671098542783903,85/151
0.5629139072847682,0.7687424652035738,85/151
0.5629139072847682,0.7696997711366269,85/151
0.5629139072847682,0.7727691651568251,85/151
0.5629139072847682,0.7729791780998331,85/151
0.5629139072847682,0.780242658758428,85/151
0.5629139072847682,0.781169406750204,85/151
0.5629139072847682,0.7819159085237789,85/151
0.5629139072847682,0.7824099682219232,85/151
0.5629139072847682,0.7833454418939998,85/151
0.5629139072847682,0.7845097586884643,85/151
0.5629139072847682,0.7862985744544497,85/151
0.5629139072847682,0.7879226456823413,85/151
0.5629139072847682,0.7903239220069511,85/151
0.5629139072847682,0.7932337336205572,85/151
0.5629139072847682,0.8029807265722979,85/151
0.5629139072847682,0.8039265507710801,85/151
0.5629139072847682,0.8045954545413898,85/151
0.5629139072847682,0.8050629943056109,85/151
0.5629139072847682,0.8054035487028289,85/151
0.5629139072847682,0.8056098094873577,85/151
0.5629139072847682,0.8058811587370098,85/151
0.5629139072847682,0.8059222899592757,85/151
0.5629139072847682,1.0319497476350346,85/151
0.5629139072847682,1.4679585604280234,85/151
0.5629139072847682,1.4725709110672216,85/151
0.5629139072847682,1.472596691060526,85/151
0.5629139072847682,1.4727479309179206,85/151
0.5629139072847682,1.4728705789117966,85/151
0.5629139072847682,1.4730560891253655,85/151
0.5629139072847682,1.473327236507914,85/151
0.5629139072847682,1.4736508434217293,85/151
0.5629139072847682,1.4741360220368636,85/151
0.5629139072847682,1.4829879488071838,85/151
0.5629139072847682,1.484470397134027,85/151
0.5629139072847682,1.4846136419184142,85/151
0.5629139072847682,1.4863167848004823,85/151
0.5629139072847682,1.4871827336158845,85/151
0.5629139072847682,1.488370158193839,85/151
0.5629139072847682,1.4886031598559313,85/151
0.5629139072847682,1.4890346940224883,85/151
0.5629139072847682,1.4893380588814413,85/151
0.5629139072847682,1.494771072255862,85/151
0.5629139072847682,1.4950298401845301,85/151
0.5629139072847682,1.4956902189547538,85/151
0.5629139072847682,1.4965944706334566,85/151
0.5629139072847682,1.4970029006551742,85/151
0.5629139072847682,1.4975113244372802,85/151
0.5629139072847682,1.4983817956854344,85/151
0.5629139072847682,1.5001135024532626,85/151
0.5629139072847682,1.5012864892030242,85/151
0.5629139072847682,1.5058924262831102,85/151
0.5629139072847682,1.5287658462522193,85/151
0.5629139072847682,1.5373651673627373,85/151
0.5629139072847682,1.5383760891091214,85/151
0.5629139072847682,1.5392339636036754,85/151
0.5629139072847682,1.5401754645749324,85/151
0.5629139072847682,1.5403019361715946,85/151
0.5629139072847682,1.5403979277811406,85/151
0.5629139072847682,1.5407641000243308,85/151
0.5629139072847682,1.5410603048234437,85/151
0.5629139072847682,1.5411077627339953,85/151
0.5629139072847682,1.5497104633827463,85/151
0.5629139072847682,1.549799657680762,85/151
0.5629139072847682,1.5498949367428911,85/151
0.5629139072847682,1.550038447253264,85/151
0.5629139072847682,1.550120642394021,85/151
0.5629139072847682,1.5505733320691202,85/151
0.5629139072847682,1.5509939361935963,85/151
0.5629139072847682,1.5514514490836078,85/151
0.5629139072847682,1.556313395789646,85/151
0.5629139072847682,1.6248443485228028,85/151
0.5629139072847682,1.632154839161014,85/151
0.5629139072847682,1.6322637409184253,85/151
0.5629139072847682,1.6323756971167076,85/151
0.5629139072847682,1.6324852264709302,85/151
0.5629139072847682,1.63250982368562,85/151
0.5629139072847682,1.632522420533718,85/151
0.5629139072847682,1.6325677577342312,85/151
0.5629139072847682,1.6325835609399266,85/151
0.5629139072847682,1.6337318783098622,85/151
0.5629139072847682,1.6337371507867549,85/151
0.5629139072847682,1.6337893177610756,85/151
0.5629139072847682,1.6338611126040097,85/151
0.5629139072847682,1.6338698987241207,85/151
0.5629139072847682,1.6338746245464641,85/151
0.5629139072847682,1.6340018514798498,85/151
0.5629139072847682,1.634130313218489,85/151
0.5629139072847682,1.6342472581187995,85/151
0.5629139072847682,1.6505222797428767,85/151
0.5695364238410596,0.3825571834197449,86/151
0.5695364238410596,0.4817578332382274,86/151
0.5695364238410596,0.4824674895635345,86/151
0.5695364238410596,0.48252830152407394,86/151
0.5695364238410596,0.48255524199930294,86/151
0.5695364238410596,0.48306710508794626,86/151
0.5695364238410596,0.4835640829189338,86/151
0.5695364238410596,0.4836212968111959,86/151
0.5695364238410596,0.48364217491994876,86/151
0.5695364238410596,0.48396895580192395,86/151
0.5695364238410596,0.4842719506774504,86/151
0.5695364238410596,0.4843223905582579,86/151
0.5695364238410596,0.4843496752190045,86/151
0.5695364238410596,0.4845441737320392,86/151
0.5695364238410596,0.48468566254211537,86/151
0.5695364238410596,0.4846996956435047,86/151
0.5695364238410596,0.4847355030629177,86/151
0.5695364238410596,0.48479900121851605,86/151
0.5695364238410596,0.4849874284446218,86/151
0.5695364238410596,0.4850098612251432,86/151
0.5695364238410596,0.5035441392426178,86/151
0.5695364238410596,0.5119175186487037,86/151
0.5695364238410596,0.6164230273765474,86/151
0.5695364238410596,0.6165454841224995,86/151
0.5695364238410596,0.6177251852175624,86/151
0.5695364238410596,0.6180556404436576,86/151
0.5695364238410596,0.6182675658115232,86/151
0.5695364238410596,0.6184416268459748,86/151
0.5695364238410596,0.6191565415174172,86/151
0.5695364238410596,0.6201535249267484,86/151
0.5695364238410596,0.62054916152443,86/151
0.5695364238410596,0.6208913335707633,86/151
0.5695364238410596,0.6227263557921869,86/151
0.5695364238410596,0.624367870183921,86/151
0.5695364238410596,0.6250934975035367,86/151
0.5695364238410596,0.6254127983643732,86/151
0.5695364238410596,0.6289672167870687,86/151
0.5695364238410596,0.631898183108722,86/151
0.5695364238410596,0.6332135315409103,86/151
0.5695364238410596,0.6337931429009039,86/151
0.5695364238410596,0.640642704383752,86/151
0.5695364238410596,0.6571699472882369,86/151
0.5695364238410596,0.6829588041404236,86/151
0.5695364238410596,0.6938923398742449,86/151
0.5695364238410596,0.7085376560401381,86/151
0.5695364238410596,0.7106894033406623,86/151
0.5695364238410596,0.7146562988936229,86/151
0.5695364238410596,0.7186411497999634,86/151
0.5695364238410596,0.7265677681639922,86/151
0.5695364238410596,0.7278398600339672,86/151
0.5695364238410596,0.7299487161967179,86/151
0.5695364238410596,0.7330543939027261,86/151
0.5695364238410596,0.7382080879395228,86/151
0.5695364238410596,0.7392625962701239,86/151
0.5695364238410596,0.7400562391679673,86/151
0.5695364238410596,0.7428843089819236,86/151
0.5695364238410596,0.7458432415917551,86/151
0.5695364238410596,0.745967026110332,86/151
0.5695364238410596,0.7463897725944565,86/151
0.5695364238410596,0.7478829082559257,86/151
0.5695364238410596,0.7507688461570696,86/151
0.5695364238410596,0.7513376728081762,86/151
0.5695364238410596,0.7630992573702008,86/151
0.5695364238410596,0.7861506013494387,86/151
0.5695364238410596,0.7864661446325354,86/151
0.5695364238410596,0.7867277198791084,86/151
0.5695364238410596,0.7868672929682105,86/151
0.5695364238410596,0.7925707623899517,86/151
0.5695364238410596,0.7932552169956611,86/151
0.5695364238410596,0.7944072234382324,86/151
0.5695364238410596,0.7953453651223092,86/151
0.5695364238410596,0.7966120686006865,86/151
0.5695364238410596,0.7984768810665974,86/151
0.5695364238410596,0.8007008496068457,86/151
0.5695364238410596,0.8015546222806964,86/151
0.5695364238410596,0.8019381108611233,86/151
0.5695364238410596,0.8051780988565121,86/151
0.5695364238410596,0.8081116208495832,86/151
0.5695364238410596,0.809072897976649,86/151
0.5695364238410596,0.8092817832330517,86/151
0.5695364238410596,0.8132588683741622,86/151
0.5695364238410596,0.8169202725435708,86/151
0.5695364238410596,0.8177073376310453,86/151
0.5695364238410596,0.8178476159847039,86/151
0.5695364238410596,0.8224009119571626,86/151
0.5695364238410596,0.9351284274671127,86/151
0.5695364238410596,1.3895790214570052,86/151
0.5695364238410596,1.478207332385257,86/151
0.5695364238410596,1.4808940279934701,86/151
0.5695364238410596,1.4813265192401865,86/151
0.5695364238410596,1.481894976434254,86/151
0.5695364238410596,1.4842144148260739,86/151
0.5695364238410596,1.4862653131962735,86/151
0.5695364238410596,1.486860757448639,86/151
0.5695364238410596,1.4875568978542133,86/151
0.5695364238410596,1.4892540688193405,86/151
0.5695364238410596,1.4907444963529115,86/151
0.5695364238410596,1.491373899015073,86/151
0.5695364238410596,1.4920132952852634,86/151
0.5695364238410596,1.4932332602073912,86/151
0.5695364238410596,1.4940703603354588,86/151
0.5695364238410596,1.4947211641857312,86/151
0.5695364238410596,1.4952625722977788,86/151
0.5695364238410596,1.4958059408705957,86/151
0.5695364238410596,1.4962387309423133,86/151
0.5695364238410596,1.4976612802390743,86/151
0.5695364238410596,1.4985932618835298,86/151
0.5695364238410596,1.4987391324036663,86/151
0.5695364238410596,1.5022086784970115,86/151
0.5695364238410596,1.5174123482777806,86/151
0.5695364238410596,1.5321217479722635,86/151
0.5695364238410596,1.5323134744335727,86/151
0.5695364238410596,1.53365860639453,86/151
0.5695364238410596,1.5341593452746076,86/151
0.5695364238410596,1.5343757892314107,86/151
0.5695364238410596,1.5345877888781123,86/151
0.5695364238410596,1.5355887554870726,86/151
0.5695364238410596,1.5369935010880091,86/151
0.5695364238410596,1.5373286415298912,86/151
0.5695364238410596,1.5374948300159252,86/151
0.5695364238410596,1.5395786972560541,86/151
0.5695364238410596,1.5417331980603208,86/151
0.5695364238410596,1.5419857201542495,86/151
0.5695364238410596,1.5421907383218219,86/151
0.5695364238410596,1.5452399602897682,86/151
0.5695364238410596,1.5481933338041347,86/151
0.5695364238410596,1.5485556868249168,86/151
0.5695364238410596,1.548759913774053,86/151
0.5695364238410596,1.5527921603191546,86/151
0.5695364238410596,1.5806022771851065,86/151
0.5695364238410596,1.618544647476582,86/151
0.5695364238410596,1.627718325661477,86/151
0.5695364238410596,1.6288427683181372,86/151
0.5695364238410596,1.6289371205459766,86/151
0.5695364238410596,1.629060535727785,86/151
0.5695364238410596,1.6297316286350474,86/151
0.5695364238410596,1.6304302326322708,86/151
0.5695364238410596,1.630497854566344,86/151
0.5695364238410596,1.6305785662986425,86/151
0.5695364238410596,1.6309765906892453,86/151
0.5695364238410596,1.6313696398522957,86/151
0.5695364238410596,1.6314166659961624,86/151
0.5695364238410596,1.6314980571551974,86/151
0.5695364238410596,1.631722994430542,86/151
0.5695364238410596,1.6318791239473072,86/151
0.5695364238410596,1.6319179913616741,86/151
0.5695364238410596,1.6319556836966833,86/151
0.5695364238410596,1.6320278195866196,86/151
0.5695364238410596,1.6322743564917352,86/151
0.5695364238410596,1.6323014794591724,86/151
0.5695364238410596,1.764373954318549,86/151
0.5761589403973509,0.27637153181936325,87/151
0.5761589403973509,0.48758045069615336,87/151
0.5761589403973509,0.48758469991767395,87/151
0.5761589403973509,0.48758763411264444,87/151
0.5761589403973509,0.4875922198356641,87/151
0.5761589403973509,0.489714306512491,87/151
0.5761589403973509,0.48977384367459753,87/151
0.5761589403973509,0.4897917970823894,87/151
0.5761589403973509,0.48979752517723996,87/151
0.5761589403973509,0.489942314451254,87/151
0.5761589403973509,0.4899842282613865,87/151
0.5761589403973509,0.491048756045159,87/151
0.5761589403973509,0.4911052989400905,87/151
0.5761589403973509,0.49114098475413615,87/151
0.5761589403973509,0.4914145883049959,87/151
0.5761589403973509,0.49191931554823937,87/151
0.5761589403973509,0.49193695880046245,87/151
0.5761589403973509,0.49200834649608866,87/151
0.5761589403973509,0.4921799905170356,87/151
0.5761589403973509,0.49230985563681356,87/151
0.5761589403973509,0.49234110763838373,87/151
0.5761589403973509,0.4924281447239918,87/151
0.5761589403973509,0.5044484035742561,87/151
0.5761589403973509,0.5621201597058582,87/151
0.5761589403973509,0.6300530105391364,87/151
0.5761589403973509,0.6303955902772929,87/151
0.5761589403973509,0.6305421660765389,87/151
0.5761589403973509,0.6311223155005091,87/151
0.5761589403973509,0.6318156038753613,87/151
0.5761589403973509,0.632088102249285,87/151
0.5761589403973509,0.6322874076059907,87/151
0.5761589403973509,0.6347621629319148,87/151
0.5761589403973509,0.6357875283572504,87/151
0.5761589403973509,0.6359479915133261,87/151
0.5761589403973509,0.6361505300203004,87/151
0.5761589403973509,0.6393052827521155,87/151
0.5761589403973509,0.6435331789287736,87/151
0.5761589403973509,0.6437573022991319,87/151
0.5761589403973509,0.6438411735048724,87/151
0.5761589403973509,0.6440801342870146,87/151
0.5761589403973509,0.6450090420139069,87/151
0.5761589403973509,0.6667165005265234,87/151
0.5761589403973509,0.6667450517200989,87/151
0.5761589403973509,0.6667634469677287,87/151
0.5761589403973509,0.6667908986040814,87/151
0.5761589403973509,0.6865282731403828,87/151
0.5761589403973509,0.7316524073329842,87/151
0.5761589403973509,0.7318770160804126,87/151
0.5761589403973509,0.7319858740472446,87/151
0.5761589403973509,0.7322138272586124,87/151
0.5761589403973509,0.7397200219560589,87/151
0.5761589403973509,0.7483942521934611,87/151
0.5761589403973509,0.7493583704223379,87/151
0.5761589403973509,0.7496933011064041,87/151
0.5761589403973509,0.7499457207659326,87/151
0.5761589403973509,0.7509815122976828,87/151
0.5761589403973509,0.7575339496212973,87/151
0.5761589403973509,0.7590710590824511,87/151
0.5761589403973509,0.7595460978768576,87/151
0.5761589403973509,0.7615390562183343,87/151
0.5761589403973509,0.7671735766898166,87/151
0.5761589403973509,0.7709826642628815,87/151
0.5761589403973509,0.771204317478308,87/151
0.5761589403973509,0.7727783333604453,87/151
0.5761589403973509,0.7750773670431389,87/151
0.5761589403973509,0.7766591714307638,87/151
0.5761589403973509,0.7773870555739205,87/151
0.5761589403973509,0.7785976135176436,87/151
0.5761589403973509,0.7888394949776928,87/151
0.5761589403973509,0.8103374209455098,87/151
0.5761589403973509,0.810724044215958,87/151
0.5761589403973509,0.8107529234854322,87/151
0.5761589403973509,0.812929105808506,87/151
0.5761589403973509,0.8131741744403523,87/151
0.5761589403973509,0.8135736875323594,87/151
0.5761589403973509,0.8143113147383704,87/151
0.5761589403973509,0.8196135207112778,87/151
0.5761589403973509,0.8198062894325352,87/151
0.5761589403973509,0.8199289651502595,87/151
0.5761589403973509,0.8204525523406779,87/151
0.5761589403973509,0.8206875649397429,87/151
0.5761589403973509,0.8209494407964575,87/151
0.5761589403973509,0.8297618996553358,87/151
0.5761589403973509,0.8297685042797902,87/151
0.5761589403973509,0.8297844810435474,87/151
0.5761589403973509,0.8298433781779003,87/151
0.5761589403973509,1.0564582191253677,87/151
0.5761589403973509,1.4842093937320495,87/151
0.5761589403973509,1.4899598620395025,87/151
0.5761589403973509,1.4900034763397776,87/151
0.5761589403973509,1.490015987718365,87/151
0.5761589403973509,1.4900205859214672,87/151
0.5761589403973509,1.494248208370054,87/151
0.5761589403973509,1.4946947242817372,87/151
0.5761589403973509,1.4947431885911888,87/151
0.5761589403973509,1.4949353044918454,87/151
0.5761589403973509,1.495231219887029,87/151
0.5761589403973509,1.497086022539859,87/151
0.5761589403973509,1.4977130260438516,87/151
0.5761589403973509,1.4978859348071445,87/151
0.5761589403973509,1.498357401944274,87/151
0.5761589403973509,1.4988388604909244,87/151
0.5761589403973509,1.4991023922259075,87/151
0.5761589403973509,1.4993933135441289,87/151
0.5761589403973509,1.502514890037247,87/151
0.5761589403973509,1.5235816109757592,87/151
0.5761589403973509,1.527173287357965,87/151
0.5761589403973509,1.5275622059877132,87/151
0.5761589403973509,1.5280297220679186,87/151
0.5761589403973509,1.5286570668175017,87/151
0.5761589403973509,1.5294904476726336,87/151
0.5761589403973509,1.530205823499143,87/151
0.5761589403973509,1.5304974904434079,87/151
0.5761589403973509,1.5324369240864963,87/151
0.5761589403973509,1.5332556662306278,87/151
0.5761589403973509,1.5348135292205338,87/151
0.5761589403973509,1.535001843308404,87/151
0.5761589403973509,1.5352245808832479,87/151
0.5761589403973509,1.539671517080535,87/151
0.5761589403973509,1.539877034672619,87/151
0.5761589403973509,1.5399336117926696,87/151
0.5761589403973509,1.5402273865730651,87/151
0.5761589403973509,1.5404752722815223,87/151
0.5761589403973509,1.5463841244080114,87/151
0.5761589403973509,1.5478530251260345,87/151
0.5761589403973509,1.5479052383011538,87/151
0.5761589403973509,1.5479269933925783,87/151
0.5761589403973509,1.5479386171402834,87/151
0.5761589403973509,1.6168536869779957,87/151
0.5761589403973509,1.6247617636027125,87/151
0.5761589403973509,1.6247678004418458,87/151
0.5761589403973509,1.6247722992198366,87/151
0.5761589403973509,1.6247785654502989,87/151
0.5761589403973509,1.6281523631408716,87/151
0.5761589403973509,1.6282213273989772,87/151
0.5761589403973509,1.62823960629105,87/151
0.5761589403973509,1.6282590512787456,87/151
0.5761589403973509,1.6284550986266841,87/151
0.5761589403973509,1.6288782612367612,87/151
0.5761589403973509,1.629906500911097,87/151
0.5761589403973509,1.6299691789141066,87/151
0.5761589403973509,1.6299981926248752,87/151
0.5761589403973509,1.6303054284790124,87/151
0.5761589403973509,1.6308986688105243,87/151
0.5761589403973509,1.6309168957203175,87/151
0.5761589403973509,1.6310013032675368,87/151
0.5761589403973509,1.6311831363674218,87/151
0.5761589403973509,1.6313259363560035,87/151
0.5761589403973509,1.6313640302688868,87/151
0.5761589403973509,1.6314523401846126,87/151
0.5761589403973509,1.6472470487717012,87/151
0.5827814569536424,0.38387722120910195,88/151
0.5827814569536424,0.49315352456963224,88/151
0.5827814569536424,0.4934082297660489,88/151
0.5827814569536424,0.4936751972471914,88/151
0.5827814569536424,0.49396731425048135,88/151
0.5827814569536424,0.49423571560068646,88/151
0.5827814569536424,0.4942913864632507,88/151
0.5827814569536424,0.4943309806897098,88/151
0.5827814569536424,0.49447979660817676,88/151
0.5827814569536424,0.4945375030353104,88/151
0.5827814569536424,0.49463716630641136,88/151
0.5827814569536424,0.4946532981381675,88/151
0.5827814569536424,0.498668355905978,88/151
0.5827814569536424,0.4986851869133506,88/151
0.5827814569536424,0.49892735867623245,88/151
0.5827814569536424,0.49894038493413473,88/151
0.5827814569536424,0.4990129407683597,88/151
0.5827814569536424,0.4993165898098825,88/151
0.5827814569536424,0.4993511908974011,88/151
0.5827814569536424,0.49941653834556143,88/151
0.5827814569536424,0.4997023976730317,88/151
0.5827814569536424,0.5001197402548464,88/151
0.5827814569536424,0.5004836851508139,88/151
0.5827814569536424,0.5008290253620103,88/151
0.5827814569536424,0.5246923690877168,88/151
0.5827814569536424,0.5380270938162603,88/151
0.5827814569536424,0.6399167887735713,88/151
0.5827814569536424,0.6409652237619562,88/151
0.5827814569536424,0.6420582130639984,88/151
0.5827814569536424,0.6432567003990801,88/151
0.5827814569536424,0.644176312045746,88/151
0.5827814569536424,0.6444780760410584,88/151
0.5827814569536424,0.6447271594963662,88/151
0.5827814569536424,0.6453436891897966,88/151
0.5827814569536424,0.6455856355793121,88/151
0.5827814569536424,0.6459951435292937,88/151
0.5827814569536424,0.6462161142323175,88/151
0.5827814569536424,0.6463830188759465,88/151
0.5827814569536424,0.6777629505569962,88/151
0.5827814569536424,0.6778322877649297,88/151
0.5827814569536424,0.6783739900234509,88/151
0.5827814569536424,0.6788781393322435,88/151
0.5827814569536424,0.6795375751183469,88/151
0.5827814569536424,0.6796811211362441,88/151
0.5827814569536424,0.6799899089445314,88/151
0.5827814569536424,0.6817406844431987,88/151
0.5827814569536424,0.6833927110237062,88/151
0.5827814569536424,0.6852593016874073,88/151
0.5827814569536424,0.6871795004428899,88/151
0.5827814569536424,0.7071364631628724,88/151
0.5827814569536424,0.7427755112165887,88/151
0.5827814569536424,0.7535732762738147,88/151
0.5827814569536424,0.7566693439844134,88/151
0.5827814569536424,0.7599203872558802,88/151
0.5827814569536424,0.7627026720987723,88/151
0.5827814569536424,0.7662180892100963,88/151
0.5827814569536424,0.7676236861176008,88/151
0.5827814569536424,0.7690634489826148,88/151
0.5827814569536424,0.7695587526608474,88/151
0.5827814569536424,0.7720099149857593,88/151
0.5827814569536424,0.7724778253720339,88/151
0.5827814569536424,0.7738546424435632,88/151
0.5827814569536424,0.7870842106696827,88/151
0.5827814569536424,0.7872911949159329,88/151
0.5827814569536424,0.7910209063920458,88/151
0.5827814569536424,0.79123967011679,88/151
0.5827814569536424,0.7922886371057021,88/151
0.5827814569536424,0.7950759706173738,88/151
0.5827814569536424,0.7954500332773236,88/151
0.5827814569536424,0.7962603736401304,88/151
0.5827814569536424,0.7986797509655725,88/151
0.5827814569536424,0.8028302004741397,88/151
0.5827814569536424,0.8060977320328817,88/151
0.5827814569536424,0.8098431088548392,88/151
0.5827814569536424,0.8103444059855458,88/151
0.5827814569536424,0.8304765944335601,88/151
0.5827814569536424,0.8330475654008697,88/151
0.5827814569536424,0.8346578869434443,88/151
0.5827814569536424,0.8360487186202294,88/151
0.5827814569536424,0.8367288019880608,88/151
0.5827814569536424,0.8376095835385348,88/151
0.5827814569536424,0.8379419750473984,88/151
0.5827814569536424,0.8383408173531771,88/151
0.5827814569536424,0.8387062533261094,88/151
0.5827814569536424,0.838876164765279,88/151
0.5827814569536424,0.8392929017834031,88/151
0.5827814569536424,0.8393197783182346,88/151
0.5827814569536424,0.9723834077954383,88/151
0.5827814569536424,1.4036900251682656,88/151
0.5827814569536424,1.49922868541586,88/151
0.5827814569536424,1.4992379142617704,88/151
0.5827814569536424,1.4994523153720973,88/151
0.5827814569536424,1.4995318460130629,88/151
0.5827814569536424,1.499722183374755,88/151
0.5827814569536424,1.4999050733662798,88/151
0.5827814569536424,1.5002199811851344,88/151
0.5827814569536424,1.5004710173691882,88/151
0.5827814569536424,1.501061849700433,88/151
0.5827814569536424,1.501389449707642,88/151
0.5827814569536424,1.502060218422336,88/151
0.5827814569536424,1.502881785999932,88/151
0.5827814569536424,1.5141123112952046,88/151
0.5827814569536424,1.52148158445318,88/151
0.5827814569536424,1.523098607367595,88/151
0.5827814569536424,1.5248336331232186,88/151
0.5827814569536424,1.5265413972383208,88/151
0.5827814569536424,1.5278165934305385,88/151
0.5827814569536424,1.528063615206546,88/151
0.5827814569536424,1.528379917654135,88/151
0.5827814569536424,1.5295008159178032,88/151
0.5827814569536424,1.529881335827316,88/151
0.5827814569536424,1.53006158800176,88/151
0.5827814569536424,1.5312552326781026,88/151
0.5827814569536424,1.5312991737809358,88/151
0.5827814569536424,1.5394694878469748,88/151
0.5827814569536424,1.5401923445576395,88/151
0.5827814569536424,1.5403720920068629,88/151
0.5827814569536424,1.5409388017849055,88/151
0.5827814569536424,1.5414066024567483,88/151
0.5827814569536424,1.5417909833753412,88/151
0.5827814569536424,1.5421581302084044,88/151
0.5827814569536424,1.5431946907534924,88/151
0.5827814569536424,1.5443714436972922,88/151
0.5827814569536424,1.5453959250454947,88/151
0.5827814569536424,1.5463759260738097,88/151
0.5827814569536424,1.567381742803151,88/151
0.5827814569536424,1.6110857158711283,88/151
0.5827814569536424,1.6225275158486259,88/151
0.5827814569536424,1.6229099155359714,88/151
0.5827814569536424,1.623291884108371,88/151
0.5827814569536424,1.6236997744933996,88/151
0.5827814569536424,1.624072723859987,88/151
0.5827814569536424,1.6241763925347998,88/151
0.5827814569536424,1.6242090330978298,88/151
0.5827814569536424,1.6243875601706903,88/151
0.5827814569536424,1.6244674040385088,88/151
0.5827814569536424,1.624613091055864,88/151
0.5827814569536424,1.62461960343178,88/151
0.5827814569536424,1.6302117837941257,88/151
0.5827814569536424,1.6302339116965512,88/151
0.5827814569536424,1.6303595730725433,88/151
0.5827814569536424,1.630458383828792,88/151
0.5827814569536424,1.6305449706171673,88/151
0.5827814569536424,1.6307593046708577,88/151
0.5827814569536424,1.6308246905669017,88/151
0.5827814569536424,1.6308517112284173,88/151
0.5827814569536424,1.6312013194690216,88/151
0.5827814569536424,1.631556749286867,88/151
0.5827814569536424,1.6318953067440602,88/151
0.5827814569536424,1.6321998674499492,88/151
0.5827814569536424,1.7679443965175599,88/151
0.5894039735099338,0.28305030329859004,89/151
0.5894039735099338,0.49856443142839674,89/151
0.5894039735099338,0.49858178364198513,89/151
0.5894039735099338,0.49908287359615255,89/151
0.5894039735099338,0.49909629477291234,89/151
0.5894039735099338,0.4991222242034918,89/151
0.5894039735099338,0.49932956542567064,89/151
0.5894039735099338,0.4997029363225055,89/151
0.5894039735099338,0.499757076183697,89/151
0.5894039735099338,0.49997653423977995,89/151
0.5894039735099338,0.5012123835430566,89/151
0.5894039735099338,0.5015200273293235,89/151
0.5894039735099338,0.502094618549616,89/151
0.5894039735099338,0.5023434424753521,89/151
0.5894039735099338,0.5024115176026438,89/151
0.5894039735099338,0.5030560752698862,89/151
0.5894039735099338,0.5032363587092665,89/151
0.5894039735099338,0.5032694607599146,89/151
0.5894039735099338,0.5034804194295894,89/151
0.5894039735099338,0.5091088633754255,89/151
0.5894039735099338,0.5091224848643945,89/151
0.5894039735099338,0.5092437051460939,89/151
0.5894039735099338,0.5092682483919843,89/151
0.5894039735099338,0.5093472789381664,89/151
0.5894039735099338,0.5093516182668351,89/151
0.5894039735099338,0.5094080861027066,89/151
0.5894039735099338,0.5235380193115824,89/151
0.5894039735099338,0.6006688964389381,89/151
0.5894039735099338,0.6494463328718566,89/151
0.5894039735099338,0.6495345369042179,89/151
0.5894039735099338,0.649543947405421,89/151
0.5894039735099338,0.6496541740445344,89/151
0.5894039735099338,0.6498053480164296,89/151
0.5894039735099338,0.6498954537834117,89/151
0.5894039735099338,0.6499604784763102,89/151
0.5894039735099338,0.6805642866244704,89/151
0.5894039735099338,0.6806103259893731,89/151
0.5894039735099338,0.6808462236066447,89/151
0.5894039735099338,0.6809152478536159,89/151
0.5894039735099338,0.683088706558201,89/151
0.5894039735099338,0.6832889189949768,89/151
0.5894039735099338,0.68400314532944,89/151
0.5894039735099338,0.6864890428361279,89/151
0.5894039735099338,0.6891407250797306,89/151
0.5894039735099338,0.6983892945080916,89/151
