    p     	    q     	        p/q         	         y          	eigenvalue
    28    	    37    	        28/37        	 0.7567567567567568 	[0.5973932365 0.6529212162 0.6588581083 0.6696433068 0.6714917862 0.6918141732 0.7029217801 0.7259400692 0.72894015   0.7597710431 0.7937710062 0.8121067508 0.8198812688 0.8586482511 0.8829157549 0.9088411805 0.915788232  0.9477882654 0.9802188309 1.0678673412 1.0780603109 1.1065505624 1.1189502819 1.1359734779 1.1435791634 1.1657913351 1.1682614107 1.2719310449 1.4277104131 1.5208818031 1.5227713847 1.5249871923 1.528142073  1.5315457007 1.5349804469 1.5355093353 1.5388523122]
    28    	    39    	        28/39        	 0.717948717948718  	[0.5963000226 0.652643907  0.6537869052 0.6653441945 0.6663950324 0.6829216195 0.7031898387 0.7157329541 0.723372498  0.7532490566 0.7694717874 0.789149503  0.8017256357 0.8365612768 0.8529674173 0.8680399425 0.9015893661 0.9584076574 0.9935093368 1.0064296149 1.0175240644 1.0476552054 1.0762924432 1.0932983635 1.0969662218 1.1188986556 1.121535861  1.2334483319 1.4011221811 1.4810424566 1.4841421995 1.4885295209 1.492224705  1.495925006  1.5050001579 1.5067571389 1.5113979635 1.5137680065 1.5176839506]
    29    	    30    	        29/30        	 0.9666666666666667 	[0.5849878405 0.6680689848 0.6776776048 0.6836782816 0.6852352231 0.7177760556 0.7477815307 0.7668724931 0.7741566977 0.8172606076 0.8668963187 0.8867934415 0.9010571875 0.9439013608 1.0015746236 1.0139548847 1.0430789412 1.0722655081 1.1275567292 1.1403221004 1.1948870107 1.2235646285 1.2843935745 1.3194873562 1.3895315739 1.429846927  1.5140624928 1.5541594374 1.658955843  1.690214741 ]
    29    	    31    	        29/31        	 0.9354838709677419 	[0.5893319857 0.6585281096 0.6588695233 0.6900341665 0.7020980889 0.7162696429 0.7225457774 0.7577391393 0.7902636619 0.8129708063 0.8252876207 0.8704085312 0.915039672  0.9373325903 0.955947741  0.9918797792 1.0517209439 1.0631126149 1.0738663632 1.1248179188 1.1762981042 1.2122960976 1.2172389761 1.3106002198 1.3312404648 1.4008088988 1.424754752  1.5551940914 1.5580043378 1.6281514819 1.7033478987]
    29    	    32    	        29/32        	      0.90625       	[0.5928952305 0.6592626076 0.6624550965 0.6782080174 0.6793526819 0.716542086  0.7409459765 0.7542513163 0.7610192263 0.7989380346 0.8445083594 0.8623777834 0.873353251  0.9163511848 0.9645347827 0.9785767617 1.0113293827 1.0491231992 1.0775532312 1.0878934433 1.1569449535 1.1621528172 1.22145095   1.2902013321 1.2984663628 1.2997911258 1.4664062198 1.4667686034 1.4779623524 1.5810365341 1.6706719227 1.6706751732]
    29    	    33    	        29/33        	 0.8787878787878788 	[0.5953388914 0.6591773095 0.6595916975 0.6769723619 0.6859710852 0.7060959102 0.7094809891 0.7522136633 0.7781653891 0.7960856327 0.8069327752 0.8463077426 0.8909134064 0.9099046297 0.9246148351 0.9634095686 1.0056901271 1.0288388698 1.0493767314 1.0661674518 1.1403267665 1.1919416365 1.1969710874 1.2037489508 1.2164694353 1.3884643904 1.3905875627 1.3913154879 1.418572854  1.543661474  1.6415065562 1.6415602536 1.6416244772]
    29    	    34    	        29/34        	 0.8529411764705882 	[0.596766552  0.6583901526 0.6616031868 0.6755291878 0.6768614333 0.7017712974 0.7208521422 0.739750337  0.7449362349 0.7882965046 0.8269428133 0.840584658  0.8507768678 0.8924890103 0.9332110419 0.9513392466 0.9703645745 0.9923350096 1.0629781784 1.1008866773 1.1068021805 1.1256099977 1.1408812482 1.1565999297 1.3164880806 1.3232643637 1.3274008741 1.328518921  1.376473837  1.5131956848 1.6152471903 1.6154295356 1.61560834   1.6158147108]
    29    	    35    	        29/35        	 0.8285714285714286 	[0.5975600219 0.6575508502 0.6584691013 0.6736451804 0.6821502092 0.6996829077 0.7039819721 0.7350102637 0.7565145824 0.7764071749 0.7882326952 0.8281876345 0.8647936868 0.8825802349 0.8975080274 0.9262858933 0.9889928648 1.0106656561 1.0271342899 1.0551666465 1.0760329774 1.088326317  1.1072544283 1.249795951  1.2659211323 1.265975531  1.2746469206 1.2774592369 1.3454192449 1.4878745471 1.5910363633 1.591578449  1.5926243772 1.5926614124 1.5928732184]
    29    	    36    	        29/36        	 0.8055555555555556 	[0.5979217582 0.6568549322 0.659633277  0.6721537848 0.6732888691 0.6956232204 0.7140325859 0.7295962139 0.7349152341 0.7676867936 0.7992879081 0.8159270399 0.8266794588 0.8608765242 0.9180195332 0.9425915503 0.9457377293 0.9802005665 1.0190166761 1.0281615521 1.0326797868 1.0677969875 1.1904407439 1.206168718  1.2139294288 1.2199594332 1.2358241153 1.2376605367 1.3201383333 1.466509383  1.568740831  1.5695547921 1.570488574  1.5716847298 1.5725891626 1.5736292362]
    29    	    37    	        29/37        	 0.7837837837837838 	[0.5979833228 0.6559344802 0.6564537334 0.6703754584 0.6775286398 0.694274728  0.696238364  0.724323442  0.7450413707 0.7637688654 0.7709859626 0.8025280528 0.8415617486 0.8638644082 0.8764933264 0.9158887639 0.9477516462 0.9670131326 0.97667288   0.9987512492 1.0306719612 1.1343892687 1.148959478  1.1603565874 1.1833799134 1.1848833657 1.2004045148 1.204196342  1.2983041393 1.4482407625 1.5471280218 1.5486010477 1.5517956294 1.5521978597 1.5525703008 1.555308956  1.5571782764]
    29    	    38    	        29/38        	 0.7631578947368421 	[0.5975883318 0.6548390297 0.6567609875 0.6687628732 0.6700079656 0.6895230005 0.7052489161 0.7198444135 0.7249580439 0.7520449094 0.7841801254 0.809513447  0.8118671268 0.8474253202 0.8832069503 0.8985554417 0.9048771113 0.9407451272 0.9690432391 0.9886484358 1.0811817278 1.0975780283 1.1186621097 1.1311019016 1.1460003087 1.1544365024 1.1748522537 1.1768473234 1.2781787423 1.4323873139 1.5271987566 1.5288635649 1.5308597318 1.5334854459 1.536138215  1.5393920086 1.5406192267 1.5425760427]
    29    	    39    	        29/39        	 0.7435897435897436 	[0.5969556497 0.6519343698 0.6565217263 0.6666147974 0.6731940541 0.6859068922 0.6917806636 0.7129304115 0.7349007958 0.7524443378 0.7649752287 0.7962735053 0.8197496169 0.8347560553 0.8519043447 0.8831333838 0.9063042957 0.9192226384 0.9469942857 1.0241527074 1.0586245297 1.0715696614 1.0836321359 1.0995517724 1.1283494772 1.1316707645 1.1479695497 1.1515103819 1.2590423627 1.4183915109 1.5070129506 1.5094413283 1.5146687776 1.5161909666 1.5167865119 1.522644098  1.5268728902 1.5292078278 1.5302127425]
    29    	    40    	        29/40        	       0.725        	[0.5964494914 0.6526786595 0.6546886413 0.6643491605 0.6661071888 0.6820828132 0.6963322766 0.7171653771 0.7185257886 0.7459986711 0.7719562357 0.7866424476 0.7911408404 0.82416532   0.8587330729 0.8679380347 0.8733833443 0.9168154766 0.9768825968 1.0088309244 1.0163331059 1.0342322598 1.0745171608 1.0833877026 1.0992507231 1.1075760435 1.1282938273 1.1300592584 1.2405493162 1.4057857591 1.4886467955 1.4911309346 1.4941176235 1.4981041493 1.5027813029 1.5084075359 1.511547956  1.5155724802 1.5176443321 1.521195372 ]
    30    	    31    	        30/31        	 0.967741935483871  	[0.5848630194 0.6680752132 0.6735678494 0.6810814636 0.686872059  0.7176431491 0.7343241025 0.7597870387 0.7705909311 0.816319533  0.8433241739 0.8739520723 0.8892173512 0.9427135689 0.9705924858 1.0040159099 1.017628198  1.0702928493 1.0889256583 1.1332509248 1.1529673448 1.2084976011 1.2358308923 1.2955006033 1.3305476914 1.3995768405 1.4388530813 1.5215824966 1.5602618842 1.6626951411 1.6926488719]
    30    	    37    	        30/37        	 0.8108108108108109 	[0.5978667447 0.6564681139 0.6589857901 0.6711968747 0.673403973  0.6956825096 0.7050053575 0.7255878309 0.7353826267 0.7657959151 0.7843895576 0.8109576658 0.8190352858 0.8598909238 0.8855187688 0.9215087602 0.9502897101 0.9770764209 1.0027281967 1.0200465787 1.0313996288 1.0526730152 1.0786612796 1.2030694592 1.2168086734 1.2277331624 1.2334473601 1.2443528946 1.2451832632 1.3256932607 1.4711897565 1.5738417224 1.5745275767 1.5752279317 1.5764033084 1.5770848737 1.5778852287]
    31    	    32    	        31/32        	      0.96875       	[0.5847332372 0.6667726499 0.6754327032 0.6801492946 0.6816913165 0.7110698229 0.7369000763 0.7544091968 0.7605587929 0.7999914705 0.8442355743 0.8631205853 0.8750481491 0.9164409733 0.9698367819 0.9845280227 1.0064399728 1.0370612706 1.0906145264 1.0956860446 1.1429512871 1.1667045406 1.22016115   1.2474385271 1.3064517686 1.3411138786 1.4091336051 1.4474121599 1.5287042676 1.566040065  1.6662155997 1.6949526891]
    31    	    33    	        31/33        	 0.9393939393939394 	[0.588784397  0.6574065031 0.6576604956 0.6870181636 0.6974274443 0.709757139  0.7151962756 0.7465240767 0.775287484  0.7963977171 0.8069775693 0.8492384978 0.8891261589 0.9098077949 0.9270418684 0.9672928105 1.0147588811 1.0177451475 1.058430661  1.0883333463 1.1076185588 1.1542719905 1.1930762454 1.2375026274 1.2401575796 1.3334860578 1.3501280553 1.4178022033 1.4432175334 1.5676752878 1.5698339475 1.6351636619 1.7078538197]
    31    	    34    	        31/34        	 0.9117647058823529 	[0.5923011254 0.6584827231 0.6610255938 0.6751966659 0.6760929358 0.7109286865 0.7320675022 0.7440151159 0.7497684364 0.7845606316 0.8247747672 0.8411496663 0.8519639616 0.8921287408 0.9421804704 0.9536920093 0.9733305253 0.9998989987 1.0654257794 1.0791629271 1.0823437384 1.1105194343 1.1853444872 1.1882288584 1.2380424053 1.3092074388 1.3207930117 1.3214278672 1.4826093658 1.4828134227 1.4918378805 1.5892804427 1.6767014809 1.6767029036]
    31    	    35    	        31/35        	 0.8857142857142857 	[0.5948155605 0.6584966022 0.6589199297 0.6744245162 0.6818687605 0.7003464916 0.7031496146 0.7432681616 0.7654614323 0.7826424795 0.7922393695 0.8286447422 0.8651888658 0.8841634935 0.9013661413 0.9440116153 0.9771293319 0.9992573626 1.0092602644 1.0574425996 1.0858868117 1.0881721018 1.1571161808 1.2193964625 1.2230107515 1.2245307358 1.2322499925 1.4073685623 1.4096648292 1.4096746029 1.4319843836 1.5525557551 1.6487617828 1.6487620873 1.6487676254]
    31    	    36    	        31/36        	 0.8611111111111112 	[0.5963892252 0.6579181723 0.6605640736 0.6732772615 0.6743819211 0.6970465765 0.7130222341 0.7313354827 0.7351643653 0.774806437  0.8111298176 0.8251386671 0.8317951297 0.8688985248 0.9178406312 0.9222386271 0.9476456415 0.9729632936 1.0137056967 1.0209059474 1.0776838862 1.12958352   1.144323874  1.1489438909 1.1515207957 1.1746990425 1.3392271624 1.3444225173 1.3466145695 1.3474130118 1.3885519418 1.5223911382 1.6234451053 1.6235513137 1.6236651316 1.6237953729]
    31    	    37    	        31/37        	 0.8378378378378378 	[0.5973208573 0.6574697873 0.657737792  0.6716171366 0.6789847916 0.6955107296 0.6980594413 0.7272363312 0.7460387319 0.7665005819 0.7722205262 0.8146777715 0.8519978094 0.8597048574 0.8764758058 0.90987566   0.9467202187 0.9564598609 0.9991140227 1.0517697916 1.0660867585 1.0787581817 1.088885582  1.1050392169 1.128599088  1.2762821911 1.2845250224 1.2880237363 1.2959889294 1.296139005  1.3565040958 1.4971510587 1.6005063001 1.6005379013 1.6005703198 1.6012284722 1.6016816359]
    31    	    38    	        31/38        	 0.8157894736842105 	[0.5977914934 0.6565332182 0.658910468  0.6705734559 0.6713598133 0.691767533  0.7072300331 0.7229499237 0.7267215524 0.759315345  0.7842262325 0.8030340536 0.8105663715 0.8468037164 0.8878625062 0.8958052083 0.9273301247 0.971255338  1.0008918596 1.0155854557 1.0178846019 1.0472825987 1.0667869367 1.0856491121 1.216192336  1.2291512809 1.2389800058 1.2435874789 1.2526321416 1.2545099724 1.3310464949 1.4757288405 1.5786833102 1.5791971988 1.579896006  1.580843497  1.5813784276 1.5820560576]
    31    	    39    	        31/39        	 0.7948717948717948 	[0.5980054258 0.6558755728 0.6563011322 0.6688509252 0.6750747491 0.689370273  0.6939932862 0.7175693266 0.7364273681 0.7544702651 0.7601767666 0.7928380112 0.8206209171 0.8347246203 0.8537683536 0.9065539699 0.9312765719 0.9472710434 0.9591323899 0.988846116  1.0117651646 1.0248774697 1.0452300622 1.1603830935 1.1836244783 1.1843983199 1.1971309735 1.2054641918 1.2206311115 1.2210727498 1.3092406036 1.4573282761 1.5589286234 1.5591821193 1.5592626795 1.5616094676 1.5639875727 1.5640454303 1.5646905286]
    31    	    40    	        31/40        	       0.775        	[0.5978660848 0.654880011  0.6569673955 0.6670573193 0.6683233569 0.6867378533 0.7000304614 0.7146001466 0.7185976865 0.7455808665 0.7719176665 0.7827137279 0.7978357662 0.8388599272 0.8669740936 0.8842651014 0.8873396713 0.9247243014 0.9645778639 0.9714631636 0.9767836802 1.0122820548 1.1118935405 1.1306772279 1.1389718155 1.148574909  1.1714045307 1.1773369845 1.190037606  1.1922867492 1.2897261582 1.4413333258 1.5388371131 1.5399371169 1.5415931669 1.5439761084 1.5456257356 1.5476766577 1.5490228973 1.5507101568]
    32    	    33    	        32/33        	 0.9696969696969697 	[0.5846224665 0.6667118156 0.6718723239 0.6778649283 0.6833560923 0.7109965242 0.7254131913 0.7484500655 0.7578951886 0.7992158208 0.823545768  0.85180017   0.8656929953 0.9152495497 0.9423817566 0.9729171617 0.9866545525 1.0362241466 1.0553540526 1.0929267469 1.1070875784 1.1579434052 1.1787723554 1.2305246083 1.2587961612 1.3170705692 1.3512061557 1.4182515868 1.4555540267 1.5354563993 1.5715195189 1.6695357667 1.6971365512]
    32    	    35    	        32/35        	 0.9142857142857143 	[0.5920192089 0.6583230421 0.659749035  0.673820804  0.6754309093 0.710514215  0.7225317115 0.7390915933 0.7479446485 0.7842557786 0.8061871036 0.8319679652 0.8441847954 0.8904776146 0.9167056184 0.9436650979 0.9587654586 1.0018779716 1.0185922545 1.0654331199 1.0891436436 1.101752197  1.1221656708 1.197105429  1.199706388  1.2468309135 1.3180811449 1.3312289188 1.3316284885 1.4900989401 1.4902457546 1.4983756751 1.5931411743 1.6794783842 1.6794793316]
    32    	    37    	        32/37        	 0.8648648648648649 	[0.5961951244 0.6578456331 0.6594392565 0.6722196023 0.6743182538 0.6965819455 0.7054042627 0.7277288523 0.73273257   0.7736385054 0.7941586964 0.8159786933 0.8286960276 0.8678322296 0.8916910174 0.9165052455 0.9334643261 0.9740380167 0.9951615533 1.0202682423 1.0259375251 1.0947248425 1.1444025765 1.1514247693 1.156022404  1.1653371925 1.1836003179 1.3493516332 1.3539062268 1.356056466  1.3566662116 1.3944276588 1.5267458155 1.6272412103 1.6273287165 1.6274147949 1.6275135846]
    32    	    39    	        32/39        	 0.8205128205128205 	[0.5977138282 0.6566303233 0.6579303313 0.6694297274 0.6717300799 0.691677174  0.700054638  0.7194703002 0.7260709876 0.7578176975 0.7720349372 0.7985228345 0.8032334928 0.8451300185 0.871527115  0.8936747974 0.9016910938 0.9530905919 0.992687555  1.0039764454 1.0159286067 1.044667013  1.0620728205 1.0723103324 1.0933015727 1.229569012  1.2422027403 1.2480782082 1.2512151166 1.2623769225 1.2638144235 1.3362263325 1.4801326227 1.5832716015 1.5837380592 1.5842933829 1.5850560205 1.5855145402 1.5861367033]
    33    	    34    	        33/34        	 0.9705882352941176 	[0.5845120191 0.6655602141 0.6734119804 0.6770764234 0.6789313966 0.7055027488 0.7278360759 0.7439097222 0.7491533247 0.7852656772 0.824784866  0.8426112063 0.8527438746 0.8922615802 0.9416055008 0.9572361963 0.9746516111 1.0067577668 1.0578339182 1.0617645003 1.0998860543 1.1214000595 1.169814921  1.1896441722 1.2412799386 1.2697705982 1.3271857225 1.3608599813 1.4269689774 1.4633086867 1.5418655577 1.5767228255 1.6726721509 1.6992097513]
    33    	    35    	        33/35        	 0.9428571428571428 	[0.5882956133 0.6563967289 0.6565860475 0.6844549743 0.6935456816 0.7043020434 0.709061957  0.7369868321 0.7625845957 0.7822556614 0.7914278523 0.8306173826 0.8666551536 0.8869035729 0.9014614158 0.9394796675 0.9834971521 1.0016616259 1.0162762453 1.0441749407 1.1015101452 1.1082191882 1.1222552969 1.1784077146 1.2141031516 1.2598218988 1.2608973108 1.3540971609 1.3680483647 1.4333445683 1.4598849597 1.5788548205 1.5805212627 1.641537007  1.7118720062]
    33    	    37    	        33/37        	 0.8918918918918919 	[0.5942999214 0.6579463348 0.6582851788 0.6722469926 0.6784203391 0.6954820455 0.6977445458 0.7353546791 0.7552212414 0.7705787803 0.778813117  0.813457529  0.8472124142 0.8641469597 0.8776794386 0.9125233587 0.9605599284 0.9737383733 0.9869617049 1.0164807611 1.0466295577 1.089659514  1.10080726   1.1095943638 1.1781527535 1.2415369859 1.2421263283 1.2455603295 1.2515521487 1.4251670809 1.426181137  1.4264315034 1.4448713973 1.5607783767 1.6552492558 1.6552648634 1.6552835003]
    33    	    38    	        33/38        	 0.868421052631579  	[0.5959909256 0.6574878581 0.6597055948 0.6713479891 0.6722443458 0.6927579219 0.7066854755 0.723853539  0.7268592017 0.7649142779 0.7960325933 0.8071674018 0.8175458348 0.8522903546 0.8928183141 0.9063737738 0.9172920057 0.9545766687 0.9925836796 1.0079244126 1.0256962159 1.0389601315 1.1078632101 1.1554608496 1.1587413    1.1693188704 1.1775051361 1.1903085051 1.3592021024 1.3631557228 1.3648942056 1.3654034761 1.40023878   1.5309497202 1.6308593632 1.6309262616 1.6309934763 1.6310705047]
    33    	    40    	        33/40        	       0.825        	[0.5976248314 0.656346219  0.6583912101 0.6687082571 0.6697842128 0.6885090472 0.7017378447 0.7168524236 0.719944278  0.7488056682 0.7751037786 0.7891867722 0.7970277028 0.8329348279 0.8713118929 0.8824696423 0.8967988582 0.919055418  0.974951207  1.0033383604 1.0089440202 1.0343069431 1.0641632178 1.0710281749 1.0735956191 1.1034992438 1.2415660419 1.2532027116 1.2577783334 1.2613428696 1.2709612255 1.2721398617 1.3412780582 1.4844071089 1.5876544365 1.5880417684 1.5885031915 1.5891048949 1.5895447356 1.5900550912]
    34    	    35    	        34/35        	 0.9714285714285714 	[0.58441439   0.6654334347 0.6703520757 0.6751156943 0.6804625269 0.7054722052 0.7179705148 0.7388589295 0.7471583313 0.7846315991 0.806554656  0.8326891686 0.8452836745 0.8911347718 0.9169600151 0.9452920711 0.9588451723 1.0061064888 1.0265162957 1.0590308192 1.0700237678 1.1169347535 1.1334467114 1.1787049659 1.2008354118 1.2520622383 1.2802603415 1.3368932906 1.3701027362 1.4353020976 1.4707035149 1.54795683   1.5816703784 1.6756394923 1.701180635 ]
