alpha,epsilon 
0.10596026490066225,0.5927107830461265
0.10596026490066225,0.6001640822530006
0.10596026490066225,0.6025410303053376
0.10596026490066225,0.6287632111037242
0.10596026490066225,0.6293606225594557
0.10596026490066225,0.6698952787707771
0.10596026490066225,0.6711563083341601
0.10596026490066225,0.6768318927429826
0.10596026490066225,0.6798239346553687
0.10596026490066225,0.6815348345995682
0.10596026490066225,0.6872868958144148
0.10596026490066225,0.6876203632214182
0.10596026490066225,1.337405133736661
0.10596026490066225,1.3375063913836336
0.10596026490066225,1.3395461903805062
0.10596026490066225,1.3400825276130521
0.10596026490066225,1.3411501817269043
0.10596026490066225,1.3428940270107754
0.10596026490066225,1.3433715284945025
0.10596026490066225,1.3512753498396193
0.10596026490066225,1.3514234382083876
0.10596026490066225,1.3598772079929868
0.10596026490066225,1.3602900659777573
0.10596026490066225,1.3618969302118986
0.10596026490066225,1.3628237521875484
0.10596026490066225,1.3633085610043922
0.10596026490066225,1.3650635385398575
0.10596026490066225,1.3651549949648558
0.10596026490066225,2.266884205543773
0.10596026490066225,2.2668966511226896
0.10596026490066225,2.267141825261815
0.10596026490066225,2.2672078194778837
0.10596026490066225,2.2673367777483637
0.10596026490066225,2.267553415053615
0.10596026490066225,2.267611046109697
0.10596026490066225,2.2686590959409374
0.10596026490066225,2.2686781197359975
0.10596026490066225,2.2697320003890376
0.10596026490066225,2.269788611061474
0.10596026490066225,2.2700027396891005
0.10596026490066225,2.2701293666159263
0.10596026490066225,2.270194422484754
0.10596026490066225,2.2704347889764414
0.10596026490066225,2.2704470477810106
0.10596026490066225,3.3883081207993135
0.10596026490066225,3.388308803972104
0.10596026490066225,3.388322232012345
0.10596026490066225,3.388325855965458
0.10596026490066225,3.3883329241462876
0.10596026490066225,3.3883448354820453
0.10596026490066225,3.388347994769055
0.10596026490066225,3.3884060899003474
0.10596026490066225,3.3884071415628094
0.10596026490066225,3.3884652452422652
0.10596026490066225,3.388468401247459
0.10596026490066225,3.3884803032805735
0.10596026490066225,3.3884873635588666
0.10596026490066225,3.388490984041965
0.10596026490066225,3.3885043954318137
0.10596026490066225,3.388505077886706
0.11258278145695365,-3.3539665683591897
0.11258278145695365,-3.3539665298854127
0.11258278145695365,-3.3538772112028874
0.11258278145695365,-3.353876607609891
0.11258278145695365,-3.353807544203452
0.11258278145695365,-3.3538036224316707
0.11258278145695365,-3.3537581019242895
0.11258278145695365,-3.3537454264524507
0.11258278145695365,-3.3537222306878713
0.11258278145695365,-3.3536960627649566
0.11258278145695365,-3.3536860466983103
0.11258278145695365,-3.3536389636899524
0.11258278145695365,-3.353635925409399
0.11258278145695365,-3.3535662841021368
0.11258278145695365,-3.3535658161726842
0.11258278145695365,-3.353476208996843
0.11258278145695365,-3.3534761791465666
0.11258278145695365,-2.181722094926871
0.11258278145695365,-2.1817216017152976
0.11258278145695365,-2.1802558381520583
0.11258278145695365,-2.1802480683094596
0.11258278145695365,-2.1791015077152007
0.11258278145695365,-2.179050890795439
0.11258278145695365,-2.178272298747262
0.11258278145695365,-2.178105088698373
0.11258278145695365,-2.1776709013452384
0.11258278145695365,-2.177282455941312
0.11258278145695365,-2.1770715585791773
0.11258278145695365,-2.176306931223616
0.11258278145695365,-2.176241560346092
0.11258278145695365,-2.1750763765316914
0.11258278145695365,-2.175066280806997
0.11258278145695365,-2.173549213410458
0.11258278145695365,-2.173548566526823
0.11258278145695365,-1.257586054380176
0.11258278145695365,-1.2575816333429954
0.11258278145695365,-1.2482175301224216
0.11258278145695365,-1.2481468897920356
0.11258278145695365,-1.2406744965514598
0.11258278145695365,-1.2402106707174916
0.11258278145695365,-1.2351874221882078
0.11258278145695365,-1.2336840077465665
0.11258278145695365,-1.231088384996654
0.11258278145695365,-1.2279388623603262
0.11258278145695365,-1.2267990200069576
0.11258278145695365,-1.221016265699913
0.11258278145695365,-1.2206680649134458
0.11258278145695365,-1.2118621485095087
0.11258278145695365,-1.2118076232999602
0.11258278145695365,-1.199914475057744
0.11258278145695365,-1.199910883515475
0.11258278145695365,-0.5943521821035855
0.11258278145695365,-0.5943380473885773
0.11258278145695365,-0.5672997641960428
0.11258278145695365,-0.5670831241890723
0.11258278145695365,-0.5452360415639262
0.11258278145695365,-0.5438795562949621
0.11258278145695365,-0.5288805383259138
0.11258278145695365,-0.5245582754682104
0.11258278145695365,-0.5160396556081562
0.11258278145695365,-0.5056354992464374
0.11258278145695365,-0.5014798169853002
0.11258278145695365,-0.4802571972345268
0.11258278145695365,-0.4790234078597031
0.11258278145695365,-0.4431449188148387
0.11258278145695365,-0.44295182898254337
0.11258278145695365,-0.3791538366610191
0.11258278145695365,-0.3791386495306037
0.11258278145695365,-0.11044332145657046
0.11258278145695365,-0.11036434453808525
0.11258278145695365,-0.0630641870359519
0.11258278145695365,-0.06223143210569541
0.11258278145695365,-0.030701940838459018
0.11258278145695365,-0.026800365642425255
0.11258278145695365,-0.00914256836449937
0.11258278145695365,0.000501703154934618
0.11258278145695365,0.0084926270311618
0.11258278145695365,0.027307335141564193
0.11258278145695365,0.030335912610982032
0.11258278145695365,0.06232893939358651
0.11258278145695365,0.06297390890020407
0.11258278145695365,0.11037327930732901
0.11258278145695365,0.11043445444019695
0.11258278145695365,0.3791403603001411
0.11258278145695365,0.3791521242002964
0.11258278145695365,0.44297339262152347
0.11258278145695365,0.4431229578955568
0.11258278145695365,0.47915346799853187
0.11258278145695365,0.4801089907841133
0.11258278145695365,0.5018431652941957
0.11258278145695365,0.5050949847722014
0.11258278145695365,0.5165377966577781
0.11258278145695365,0.5238960815207085
0.11258278145695365,0.5292891940929327
0.11258278145695365,0.5436585326047069
0.11258278145695365,0.5454096317929819
0.11258278145695365,0.5670508712087318
0.11258278145695365,0.5673305670564864
0.11258278145695365,0.5943359869030186
0.11258278145695365,0.5943542347512594
0.11258278145695365,1.1999103615081816
0.11258278145695365,1.1999149981700883
0.11258278145695365,1.211799802187245
0.11258278145695365,1.2118701954533964
0.11258278145695365,1.2206217125187457
0.11258278145695365,1.2210713055181606
0.11258278145695365,1.2266788487036209
0.11258278145695365,1.2281246333027789
0.11258278145695365,1.2309327821836082
0.11258278145695365,1.2338754725773062
0.11258278145695365,1.2350665079104455
0.11258278145695365,1.2402680992980346
0.11258278145695365,1.2406273304071334
0.11258278145695365,1.2481549891646204
0.11258278145695365,1.2482097052340342
0.11258278145695365,1.2575821322720877
0.11258278145695365,1.2575855567918524
0.11258278145695365,2.1735486393451424
0.11258278145695365,2.173549140418945
0.11258278145695365,2.1750674009967526
0.11258278145695365,2.1750752209114874
0.11258278145695365,2.176248259366449
0.11258278145695365,2.1762988881813854
0.11258278145695365,2.1770888393091026
0.11258278145695365,2.177255454302772
0.11258278145695365,2.177693201928002
0.11258278145695365,2.1780780252813576
0.11258278145695365,2.1782895636602344
0.11258278145695365,2.179042838820945
0.11258278145695365,2.179108194311522
0.11258278145695365,2.1802469196895777
0.11258278145695365,2.1802569507807426
0.11258278145695365,2.18172152986671
0.11258278145695365,2.181722166600258
0.11258278145695365,3.35347617480866
0.11258278145695365,3.3534762133452065
0.11258278145695365,3.353565749153678
0.11258278145695365,3.3535663532637727
0.11258278145695365,3.3536355237038724
0.11258278145695365,3.3536394466678012
0.11258278145695365,3.3536850100639515
0.11258278145695365,3.3536976849765066
0.11258278145695365,3.353720892417885
0.11258278145695365,3.353747048706989
0.11258278145695365,3.353757065466506
0.11258278145695365,3.3538041052975727
0.11258278145695365,3.3538071426544627
0.11258278145695365,3.3538766767135675
0.11258278145695365,3.3538771442424635
0.11258278145695365,3.353966534226694
0.11258278145695365,3.3539665640283594
0.11920529801324503,-3.3197972780382803
0.11920529801324503,-3.3197899790610887
0.11920529801324503,-3.3197839573682515
0.11920529801324503,-3.3197630838272523
0.11920529801324503,-3.3197185319684257
0.11920529801324503,-3.319706708699779
0.11920529801324503,-3.3196970019945335
0.11920529801324503,-3.3194727679879477
0.11920529801324503,-3.3194573642453817
0.11920529801324503,-3.319444071816088
0.11920529801324503,-3.3194286574113714
0.11920529801324503,-3.319204426853442
0.11920529801324503,-3.3191946882506267
0.11920529801324503,-3.319182825376607
0.11920529801324503,-3.3191380932247134
0.11920529801324503,-3.319117154513723
0.11920529801324503,-3.3191111106393745
0.11920529801324503,-3.3191037837502058
0.11920529801324503,-2.094016087491815
0.11920529801324503,-2.0939063129820217
0.11920529801324503,-2.09381565612343
0.11920529801324503,-2.093499974078497
0.11920529801324503,-2.092832437363885
0.11920529801324503,-2.0926543568370164
0.11920529801324503,-2.0925081261080094
0.11920529801324503,-2.0890410750259454
0.11920529801324503,-2.088805304810024
0.11920529801324503,-2.088600673608931
0.11920529801324503,-2.0883619920487857
0.11920529801324503,-2.0849254222530336
0.11920529801324503,-2.084772225882128
0.11920529801324503,-2.0845855648247973
0.11920529801324503,-2.0838778115965524
0.11920529801324503,-2.083549620908922
0.11920529801324503,-2.0834544428457455
0.11920529801324503,-2.08333893477994
0.11920529801324503,-1.1473695316082002
0.11920529801324503,-1.1467548721252339
0.11920529801324503,-1.1462444073112517
0.11920529801324503,-1.1444135560717954
0.11920529801324503,-1.140816162646658
0.11920529801324503,-1.1398268442914055
0.11920529801324503,-1.1390152814419812
0.11920529801324503,-1.1159578734734292
0.11920529801324503,-1.1145298717527998
0.11920529801324503,-1.1132390154658383
0.11920529801324503,-1.1116665082136745
0.11920529801324503,-1.0911842341901055
0.11920529801324503,-1.0900914642857287
0.11920529801324503,-1.0887580826347676
0.11920529801324503,-1.0834712623147251
0.11920529801324503,-1.0812078034211228
0.11920529801324503,-1.0805262067325283
0.11920529801324503,-1.0796916786197703
0.11920529801324503,-0.48630927223728687
0.11920529801324503,-0.48485519777942
0.11920529801324503,-0.48363755228454325
0.11920529801324503,-0.47891204231446827
0.11920529801324503,-0.47179493161139396
0.11920529801324503,-0.46970774989717956
0.11920529801324503,-0.46802030708118314
0.11920529801324503,-0.37825129817746833
0.11920529801324503,-0.3747032716371868
0.11920529801324503,-0.3710594123859667
0.11920529801324503,-0.3657862931353088
0.11920529801324503,-0.3230683571783139
0.11920529801324503,-0.31919274117991164
0.11920529801324503,-0.3144304248027541
0.11920529801324503,-0.2904793304376058
0.11920529801324503,-0.2833918607539353
0.11920529801324503,-0.2808599655338407
0.11920529801324503,-0.2775966684461032
0.11920529801324503,-0.010760922181084808
0.11920529801324503,-0.008740906647952209
0.11920529801324503,-0.007061689300511154
0.11920529801324503,4.89031265296881e-05
0.11920529801324503,0.0068409027510195125
0.11920529801324503,0.008990999547117726
0.11920529801324503,0.010682712688064606
0.11920529801324503,0.27769746622359437
0.11920529801324503,0.28048084060545114
0.11920529801324503,0.2837855483933007
0.11920529801324503,0.29033666962882093
0.11920529801324503,0.3147783883937047
0.11920529801324503,0.31860716497950675
0.11920529801324503,0.32333949696472036
0.11920529801324503,0.36565251404418825
0.11920529801324503,0.37150296038351927
0.11920529801324503,0.37427552734815017
0.11920529801324503,0.3783630789003393
0.11920529801324503,0.46793257723606946
0.11920529801324503,0.4699571984019845
0.11920529801324503,0.4716001346720286
0.11920529801324503,0.4789904043890339
0.11920529801324503,0.4834645731309718
0.11920529801324503,0.4850344661849975
0.11920529801324503,0.48625766701032436
0.11920529801324503,1.0797191567159208
0.11920529801324503,1.0804255458958505
0.11920529801324503,1.0813102778610137
0.11920529801324503,1.0834289999235696
0.11920529801324503,1.0888681071663906
0.11920529801324503,1.089928681520245
0.11920529801324503,1.0912504235606395
0.11920529801324503,1.1116230748757845
0.11920529801324503,1.1133950155898986
0.11920529801324503,1.1143756416690769
0.11920529801324503,1.1159992077172325
0.11920529801324503,1.1389692678483392
0.11920529801324503,1.1399469422576816
0.11920529801324503,1.140730079565153
0.11920529801324503,1.1444463820016355
0.11920529801324503,1.1461692236320775
0.11920529801324503,1.1468299511032602
0.11920529801324503,1.1473486776972555
0.11920529801324503,2.0833427915604945
0.11920529801324503,2.0834404194216103
0.11920529801324503,2.083563799683271
0.11920529801324503,2.083871793244906
0.11920529801324503,2.0846013593402435
0.11920529801324503,2.0847494862769715
0.11920529801324503,2.0849344166405377
0.11920529801324503,2.088355261904204
0.11920529801324503,2.0886252896789816
0.11920529801324503,2.088780728830061
0.11920529801324503,2.089047758786767
0.11920529801324503,2.092499607315632
0.11920529801324503,2.0926760405156823
0.11920529801324503,2.0928172752302485
0.11920529801324503,2.093505737024148
0.11920529801324503,2.093802182749488
0.11920529801324503,2.093919661988983
0.11920529801324503,2.0940124093772656
0.11920529801324503,3.3191040288013003
0.11920529801324503,3.319110220409331
0.11920529801324503,3.319118053861477
0.11920529801324503,3.3191377100765647
0.11920529801324503,3.319183832155166
0.11920529801324503,3.319193243412758
0.11920529801324503,3.319204996489767
0.11920529801324503,3.3194282216596758
0.11920529801324503,3.3194456696142995
0.11920529801324503,3.3194557666150297
0.11920529801324503,3.319473203549138
0.11920529801324503,3.319696434446311
0.11920529801324503,3.3197081487018734
0.11920529801324503,3.3197175282429043
0.11920529801324503,3.31976346570566
0.11920529801324503,3.319783061421914
0.11920529801324503,3.31979086598487
0.11920529801324503,3.319797033879027
0.12582781456953643,-3.286432273715833
0.12582781456953643,-3.2862943420065815
0.12582781456953643,-3.2861680435760876
0.12582781456953643,-3.2860529994239167
0.12582781456953643,-3.2859489242867927
0.12582781456953643,-3.2858555552226303
0.12582781456953643,-3.2857734576609574
0.12582781456953643,-3.285701012261378
0.12582781456953643,-3.285646279515881
0.12582781456953643,-3.285591812062358
0.12582781456953643,-3.2855501134532017
0.12582781456953643,-3.2854876994155706
0.12582781456953643,-3.285417948511981
0.12582781456953643,-3.2853349421821565
0.12582781456953643,-3.2852414144323077
0.12582781456953643,-3.2851368890847445
0.12582781456953643,-3.2850212484788726
0.12582781456953643,-3.2848941431572807
0.12582781456953643,-3.284755151159781
0.12582781456953643,-2.0135286248190787
0.12582781456953643,-2.011642078834349
0.12582781456953643,-2.0099032634748046
0.12582781456953643,-2.008309794546936
0.12582781456953643,-2.0068599272521688
0.12582781456953643,-2.005554869657478
0.12582781456953643,-2.0043903833823924
0.12582781456953643,-2.003407976815741
0.12582781456953643,-2.0025247915783977
0.12582781456953643,-2.0019330627670118
0.12582781456953643,-2.0011550550103023
0.12582781456953643,-2.000368645365202
0.12582781456953643,-1.999325206973649
0.12582781456953643,-1.9981367766199742
0.12582781456953643,-1.9967777961080653
0.12582781456953643,-1.9952532259700773
0.12582781456953643,-1.9935557542121871
0.12582781456953643,-1.991677117848848
0.12582781456953643,-1.9896069660092421
0.12582781456953643,-1.06613174996017
0.12582781456953643,-1.0569566529965564
0.12582781456953643,-1.0483452131798892
0.12582781456953643,-1.0403107693424036
0.12582781456953643,-1.0328736935921496
0.12582781456953643,-1.0260551231369308
0.12582781456953643,-1.0199460913407692
0.12582781456953643,-1.0144496766166544
0.12582781456953643,-1.0102790558563663
0.12582781456953643,-1.005992628875599
0.12582781456953643,-1.0025792645130887
0.12582781456953643,-0.9974113147416347
0.12582781456953643,-0.9914925591264816
0.12582781456953643,-0.9843080180069858
0.12582781456953643,-0.9759628592874976
0.12582781456953643,-0.9662900982765243
0.12582781456953643,-0.9550996121279439
0.12582781456953643,-0.9421071503770673
0.12582781456953643,-0.9268979697056805
0.12582781456953643,-0.42611801253896125
0.12582781456953643,-0.4033681702722778
0.12582781456953643,-0.3827128599338519
0.12582781456953643,-0.36391813049235805
0.12582781456953643,-0.3468417632000843
0.12582781456953643,-0.33145167460739794
0.12582781456953643,-0.317640411022811
0.12582781456953643,-0.3061582628073765
0.12582781456953643,-0.2955450161268342
0.12582781456953643,-0.28832182177804544
0.12582781456953643,-0.27789373505801784
0.12582781456953643,-0.2665533123177147
0.12582781456953643,-0.2517184049747768
0.12582781456953643,-0.23415122799503535
0.12582781456953643,-0.21307910293762225
0.12582781456953643,-0.18754818744227686
0.12582781456953643,-0.15549021108550992
0.12582781456953643,-0.11155042473212941
0.12582781456953643,1.561634551056415e-11
0.12582781456953643,0.11155042403427128
0.12582781456953643,0.15549022590598507
0.12582781456953643,0.18754798908715323
0.12582781456953643,0.213080971843511
0.12582781456953643,0.23413813822165
0.12582781456953643,0.2517882351533354
0.12582781456953643,0.2662717176513472
0.12582781456953643,0.27868592920798746
0.12582781456953643,0.28701718516798364
0.12582781456953643,0.29669833093395803
0.12582781456953643,0.3056078052215561
0.12582781456953643,0.31780262845074914
0.12582781456953643,0.33141735301359865
0.12582781456953643,0.3468472127629977
0.12582781456953643,0.36391748944180624
0.12582781456953643,0.3827129131261125
0.12582781456953643,0.4033681674738276
0.12582781456953643,0.426118012609641
0.12582781456953643,0.9268979696901328
0.12582781456953643,0.9421071510107937
0.12582781456953643,0.9550995997249169
0.12582781456953643,0.9662902523740966
0.12582781456953643,0.9759615048144874
0.12582781456953643,0.9843168923059873
0.12582781456953643,0.991448306258316
0.12582781456953643,0.9975763013065879
0.12582781456953643,1.0021654000829672
0.12582781456953643,1.006580151632439
0.12582781456953643,1.0098310967909412
0.12582781456953643,1.0146379870159565
0.12582781456953643,1.0198948318379404
0.12582781456953643,1.0260653587643636
0.12582781456953643,1.0328721532906031
0.12582781456953643,1.0403109407726998
0.12582781456953643,1.0483451997876434
0.12582781456953643,1.0569566536546957
0.12582781456953643,1.0661317499448177
0.12582781456953643,1.9896069660119409
0.12582781456953643,1.9916771177349368
0.12582781456953643,1.9935557564971935
0.12582781456953643,1.995253197087087
0.12582781456953643,1.9967780529187253
0.12582781456953643,1.998135082924068
0.12582781456953643,1.9993336646571254
0.12582781456953643,2.0003373345944366
0.12582781456953643,2.001231776761654
0.12582781456953643,2.0018279225140474
0.12582781456953643,2.0026021649022714
0.12582781456953643,2.0033762549317253
0.12582781456953643,2.004398943863215
0.12582781456953643,2.0055531620499676
0.12582781456953643,2.0068601847338075
0.12582781456953643,2.00830976578751
0.12582781456953643,2.009903265731637
0.12582781456953643,2.011642078722887
0.12582781456953643,2.013528624821693
0.12582781456953643,3.284755151159585
0.12582781456953643,3.2848941431651943
0.12582781456953643,3.285021248319358
0.12582781456953643,3.285136891108886
0.12582781456953643,3.285241396376538
0.12582781456953643,3.285335061568532
0.12582781456953643,3.2854173512906324
0.12582781456953643,3.285489911177768
0.12582781456953643,3.285544706028175
0.12582781456953643,3.2855991923818584
0.12582781456953643,3.285640870373761
0.12582781456953643,3.2857032248753306
0.12582781456953643,3.2857728603786285
0.12582781456953643,3.285855674563438
0.12582781456953643,3.2859489062489664
0.12582781456953643,3.286053001444597
0.12582781456953643,3.2861680434169793
0.12582781456953643,3.2862943420144735
0.12582781456953643,3.2864322737156453
0.13245033112582782,-3.2531262808484382
0.13245033112582782,-3.2531237299399334
0.13245033112582782,-3.253004613896361
0.13245033112582782,-3.2529854734414676
0.13245033112582782,-3.252919434026363
0.13245033112582782,-3.2528646567619344
0.13245033112582782,-3.2528350450685797
0.13245033112582782,-3.2526975588335194
0.13245033112582782,-3.252687953462025
0.13245033112582782,-3.2521590078840625
0.13245033112582782,-3.2521567640671476
0.13245033112582782,-3.2516243080364644
0.13245033112582782,-3.251614686078299
0.13245033112582782,-3.2514764389252884
0.13245033112582782,-3.2514466943130684
0.13245033112582782,-3.251391550753172
0.13245033112582782,-3.251325133843976
0.13245033112582782,-3.2513058400531203
0.13245033112582782,-3.25118586832653
0.13245033112582782,-3.251183292077526
0.13245033112582782,-1.9296553787304933
0.13245033112582782,-1.9296233574556563
0.13245033112582782,-1.9280987963631222
0.13245033112582782,-1.9278558569913102
0.13245033112582782,-1.927003677391109
0.13245033112582782,-1.9263033109707732
0.13245033112582782,-1.9259186605201108
0.13245033112582782,-1.9241514725735147
0.13245033112582782,-1.924024568070907
0.13245033112582782,-1.9173482359622354
0.13245033112582782,-1.9173186412380205
0.13245033112582782,-1.9099586559938464
0.13245033112582782,-1.9098316357214498
0.13245033112582782,-1.9079533027945084
0.13245033112582782,-1.907553331420326
0.13245033112582782,-1.9067993997927035
0.13245033112582782,-1.9058997097080184
0.13245033112582782,-1.9056337721770547
0.13245033112582782,-1.9039938028738055
0.13245033112582782,-1.9039578511976927
0.13245033112582782,-0.9608098495685217
0.13245033112582782,-0.9606759031128909
0.13245033112582782,-0.9535912977287144
0.13245033112582782,-0.9525305609911547
0.13245033112582782,-0.9484495031651902
0.13245033112582782,-0.9453097643962963
0.13245033112582782,-0.9434272412558625
0.13245033112582782,-0.9354527807821786
0.13245033112582782,-0.9347877271560678
0.13245033112582782,-0.9089899927766689
0.13245033112582782,-0.9088487362420394
0.13245033112582782,-0.8610837153069493
0.13245033112582782,-0.8604985341302637
0.13245033112582782,-0.8499986753398296
0.13245033112582782,-0.8479201284683737
0.13245033112582782,-0.8435366793404896
0.13245033112582782,-0.8386478494878645
0.13245033112582782,-0.8370218981196046
0.13245033112582782,-0.827585827405331
0.13245033112582782,-0.8273468430659756
0.13245033112582782,-0.307694449068331
0.13245033112582782,-0.3074524008229653
0.13245033112582782,-0.29097083994535944
0.13245033112582782,-0.2890193445378683
0.13245033112582782,-0.2796094704158913
0.13245033112582782,-0.27386710915363344
0.13245033112582782,-0.2696574413813846
0.13245033112582782,-0.2563806375059137
0.13245033112582782,-0.25488534208266717
0.13245033112582782,-0.2263491172455458
0.13245033112582782,-0.22612410730262567
0.13245033112582782,-0.03398096944416973
0.13245033112582782,-0.03333211263944674
0.13245033112582782,-0.012837397934394238
0.13245033112582782,-0.009554488993851189
0.13245033112582782,0.00023371507125594083
0.13245033112582782,0.008989222421646181
0.13245033112582782,0.013181655433175812
0.13245033112582782,0.03323113462412277
0.13245033112582782,0.03406924182536173
0.13245033112582782,0.22609195258452144
0.13245033112582782,0.226382452590845
0.13245033112582782,0.25469683446620156
0.13245033112582782,0.25662801797175006
0.13245033112582782,0.2692923078461801
0.13245033112582782,0.27444785781514314
0.13245033112582782,0.279252120549216
0.13245033112582782,0.28927912077981116
0.13245033112582782,0.29079101413742775
0.13245033112582782,0.30748055750567094
0.13245033112582782,0.30766802285172656
0.13245033112582782,0.827372460389189
0.13245033112582782,0.8275575195372545
0.13245033112582782,0.8371615556519741
0.13245033112582782,0.8384257356366565
0.13245033112582782,0.8437677841075334
0.13245033112582782,0.8475839399929569
0.13245033112582782,0.850204111321433
0.13245033112582782,0.860405532861133
0.13245033112582782,0.8611615515787937
0.13245033112582782,0.908828295890974
0.13245033112582782,0.9090106592790225
0.13245033112582782,0.9347009415811488
0.13245033112582782,0.9355600768292902
0.13245033112582782,0.9432499121384792
0.13245033112582782,0.9455924627452634
0.13245033112582782,0.9482720273956019
0.13245033112582782,0.9526746261880863
0.13245033112582782,0.9534973295462238
0.13245033112582782,0.9606916263172915
0.13245033112582782,0.9607953588519346
0.13245033112582782,1.9039617223094634
0.13245033112582782,1.9039895631169288
0.13245033112582782,1.9056569355143331
0.13245033112582782,1.9058634208992298
0.13245033112582782,1.9068403931577678
0.13245033112582782,1.907490688906692
0.13245033112582782,1.9079920321958717
0.13245033112582782,1.909811313113049
0.13245033112582782,1.9099754151835002
0.13245033112582782,1.917314338452544
0.13245033112582782,1.9173525453646625
0.13245033112582782,1.924007865476924
0.13245033112582782,1.9241718149525282
0.13245033112582782,1.9258816443174178
0.13245033112582782,1.9263628783936664
0.13245033112582782,1.9269652542132527
0.13245033112582782,1.927888986904479
0.13245033112582782,1.928077549855454
0.13245033112582782,1.9296271290841571
0.13245033112582782,1.9296519265347198
0.13245033112582782,3.251183569642808
0.13245033112582782,3.251185564690585
0.13245033112582782,3.251307523823025
0.13245033112582782,3.2513225017925844
0.13245033112582782,3.251394561858651
0.13245033112582782,3.2514420605747953
0.13245033112582782,3.2514793106703834
0.13245033112582782,3.2516131452232786
0.13245033112582782,3.2516255760811252
0.13245033112582782,3.2521564376014385
0.13245033112582782,3.2521593343782356
0.13245033112582782,3.2526866877672576
0.13245033112582782,3.2526990971774277
0.13245033112582782,3.252832187060194
0.13245033112582782,3.252869266461603
0.13245033112582782,3.2529164415760103
0.13245033112582782,3.2529880845451564
0.13245033112582782,3.25300294315018
0.13245033112582782,3.253124030568509
0.13245033112582782,3.2531260059940563
0.1390728476821192,-3.220833179006063
0.1390728476821192,-3.220826195567191
0.1390728476821192,-3.220821999476743
0.1390728476821192,-3.2208147478439395
0.1390728476821192,-3.2199162253512026
0.1390728476821192,-3.219868146786769
0.1390728476821192,-3.2198381998850727
0.1390728476821192,-3.219784528110224
0.1390728476821192,-3.2193555972734873
0.1390728476821192,-3.2192104100841936
0.1390728476821192,-3.219142001663174
0.1390728476821192,-3.219056110166983
0.1390728476821192,-3.2189180807285562
0.1390728476821192,-3.2184857579613477
0.1390728476821192,-3.218438922610014
0.1390728476821192,-3.218399220371255
0.1390728476821192,-3.2183557455209324
0.1390728476821192,-3.2174491894282484
0.1390728476821192,-3.2174426733194115
0.1390728476821192,-3.2174370405834156
0.1390728476821192,-3.217430753965862
0.1390728476821192,-1.8548046288677553
0.1390728476821192,-1.854736255689035
0.1390728476821192,-1.8546750358310786
0.1390728476821192,-1.854604265661965
0.1390728476821192,-1.843861096057651
0.1390728476821192,-1.8433598473294248
0.1390728476821192,-1.8429008954338841
0.1390728476821192,-1.8423577868414116
0.1390728476821192,-1.8370152620146116
0.1390728476821192,-1.8353781751317362
0.1390728476821192,-1.834333186847508
0.1390728476821192,-1.8334854531457303
0.1390728476821192,-1.831645574164923
0.1390728476821192,-1.8264254536471893
0.1390728476821192,-1.8257277556874993
0.1390728476821192,-1.8253373632509713
0.1390728476821192,-1.8247093228436784
0.1390728476821192,-1.8132714812399564
0.1390728476821192,-1.813170104652539
0.1390728476821192,-1.8131114910902193
0.1390728476821192,-1.8130140159835608
0.1390728476821192,-0.8895079145558683
0.1390728476821192,-0.8892634859475046
0.1390728476821192,-0.8891173134203457
0.1390728476821192,-0.8888659491036149
0.1390728476821192,-0.8409141112551369
0.1390728476821192,-0.8388713764922942
0.1390728476821192,-0.8375980293006584
0.1390728476821192,-0.8353089433671955
0.1390728476821192,-0.8090770685787068
0.1390728476821192,-0.8022756645313773
0.1390728476821192,-0.7987334370514088
0.1390728476821192,-0.7938231839186412
0.1390728476821192,-0.7845143502086639
0.1390728476821192,-0.7629988563836831
0.1390728476821192,-0.7596682192819832
0.1390728476821192,-0.7567680176208971
0.1390728476821192,-0.7535208798931141
0.1390728476821192,-0.6992513365395193
0.1390728476821192,-0.6985571794727652
0.1390728476821192,-0.6979599164606709
0.1390728476821192,-0.6972962152516538
0.1390728476821192,-0.2575452989431334
0.1390728476821192,-0.2572662366529977
0.1390728476821192,-0.2570193963616734
0.1390728476821192,-0.2567375964193261
0.1390728476821192,-0.11847553886075063
0.1390728476821192,-0.1162485611990172
0.1390728476821192,-0.11422450692702127
0.1390728476821192,-0.11184548744304434
0.1390728476821192,-0.04603870642045439
0.1390728476821192,-0.03804144877785649
0.1390728476821192,-0.03146324206797445
0.1390728476821192,-0.024630933066929248
0.1390728476821192,6.137444515448187e-05
0.1390728476821192,0.024179098886963218
0.1390728476821192,0.03235590126190714
0.1390728476821192,0.03742766443846102
0.1390728476821192,0.046150857840607615
0.1390728476821192,0.11176581980181287
0.1390728476821192,0.11448023227862278
0.1390728476821192,0.11601821696802073
0.1390728476821192,0.11852925888980996
0.1390728476821192,0.2567295721703906
0.1390728476821192,0.25704917526896615
0.1390728476821192,0.25723670971182194
0.1390728476821192,0.25755307117766596
0.1390728476821192,0.6972787054605071
0.1390728476821192,0.6980299580055482
0.1390728476821192,0.6984837162744234
0.1390728476821192,0.6992722847908015
0.1390728476821192,0.753462177696641
0.1390728476821192,0.7570659863796114
0.1390728476821192,0.7592785287884893
0.1390728476821192,0.7631614764982343
0.1390728476821192,0.7844436212210896
0.1390728476821192,0.7941682092329039
0.1390728476821192,0.7981422523074944
0.1390728476821192,0.80264368323535
0.1390728476821192,0.809011291963002
