Lambda1,Lambda2,Lambda3,Lambda4,Lambda5,Lambda6,Lambda7,Lambda8,Lambda9
-0.8356295663510035,-0.8356295663510024,2.872647613477425,2.8726476134774255,3.698814104886207,3.698814104886209,-0.8356295663510035,-0.8356295663510024,2.872647613477425
-0.8236976321658365,-0.8236976321658352,2.8796781180527837,2.8796781180527846,3.681925032993157,3.6819250329931603,-0.8236976321658365,-0.8236976321658352,2.8796781180527837
-0.8126977342320922,-0.8126977342320918,2.8887701568160966,2.8887701568160966,3.663704636074794,3.6637046360747942,-0.8126977342320922,-0.8126977342320918,2.8887701568160966
-0.8027652432933818,-0.8027652432933805,2.8994038651542775,2.8994038651542797,3.644800613457659,3.64480061345766,-0.8027652432933818,-0.8027652432933805,2.8994038651542775
-0.7940126081395061,-0.7940126081395048,2.910952320733233,2.910952320733234,3.6259456432669035,3.6259456432669044,-0.7940126081395061,-0.7940126081395048,2.910952320733233
-0.7865308732296804,-0.7865308732296792,2.9226854827361453,2.922685482736147,3.607954987761532,3.607954987761534,-0.7865308732296804,-0.7865308732296792,2.9226854827361453
-0.7803916248266595,-0.7803916248266582,2.9337887878318525,2.9337887878318543,3.5917098669474052,3.5917098669474066,-0.7803916248266595,-0.7803916248266582,2.9337887878318525
-0.7756491377152825,-0.7756491377152825,2.9434058007877453,2.943405800787746,3.578116974532584,3.5781169745325854,-0.7756491377152825,-0.7756491377152825,2.9434058007877453
-0.7723424878451832,-0.7723424878451831,2.9507129749709775,2.9507129749709775,3.5680358462411075,3.5680358462411075,-0.7723424878451832,-0.7723424878451831,2.9507129749709775
-0.7704974103967164,-0.7704974103967155,2.955025005885847,2.9550250058858483,3.5621753767712057,3.5621753767712065,-0.7704974103967164,-0.7704974103967155,2.955025005885847
-0.7701277156301127,-0.7701277156301117,2.955910299922905,2.9559102999229054,3.5609797755324313,3.560979775532432,-0.7701277156301127,-0.7701277156301117,2.955910299922905
-0.7712361228155986,-0.7712361228155981,2.9532775697931593,2.9532775697931606,3.5645428099512415,3.5645428099512424,-0.7712361228155986,-0.7712361228155981,2.9532775697931593
-0.7738144311523524,-0.7738144311523512,2.9473955740932127,2.9473955740932127,3.5725882377877145,3.5725882377877154,-0.7738144311523524,-0.7738144311523512,2.9473955740932127
-0.7778430111594781,-0.7778430111594776,2.9388364344342635,2.938836434434266,3.584525978509789,3.58452597850979,-0.7778430111594781,-0.7778430111594776,2.9388364344342635
-0.7832896657911035,-0.7832896657911025,2.928369120352594,2.928369120352594,3.5995574827711105,3.599557482771111,-0.7832896657911035,-0.7832896657911025,2.928369120352594
-0.7901079727158006,-0.7901079727158002,2.916845100611846,2.9168451006118463,3.616788412849495,3.6167884128494956,-0.7901079727158006,-0.7901079727158002,2.916845100611846
-0.7982352730523531,-0.7982352730523521,2.9051070852265544,2.905107085226557,3.6353178750509865,3.6353178750509882,-0.7982352730523531,-0.7982352730523521,2.9051070852265544
-0.8075905127688089,-0.807590512768808,2.8939309708692758,2.893930970869279,3.6542942976817256,3.654294297681726,-0.8075905127688089,-0.807590512768808,2.8939309708692758
-0.8180721668420153,-0.8180721668420144,2.883996446824531,2.8839964468245336,3.6729427275941533,3.6729427275941533,-0.8180721668420153,-0.8180721668420144,2.883996446824531
-0.8295564801444814,-0.8295564801444806,2.875876794577941,2.8758767945779415,3.6905732462732677,3.6905732462732677,-0.8295564801444814,-0.8295564801444806,2.875876794577941
-0.8418962416571297,-0.8418962416571296,2.8700394362936494,2.8700394362936494,3.7065791669098758,3.706579166909877,-0.8418962416571297,-0.8418962416571296,2.8700394362936494
-0.8549202711365979,-0.8549202711365969,2.866851602208933,2.8668516022089334,3.7204308216760444,3.720430821676045,-0.8549202711365979,-0.8549202711365969,2.866851602208933
-0.8684337435114117,-0.8684337435114107,2.866587979653699,2.8665879796536995,3.7316682018982053,3.7316682018982057,-0.8684337435114117,-0.8684337435114107,2.866587979653699
-0.8822194120478671,-0.8822194120478655,2.8694388348194013,2.8694388348194018,3.739894021185947,3.7398940211859477,-0.8822194120478671,-0.8822194120478655,2.8694388348194013
-0.8960397241749107,-0.8960397241749103,2.8755179857678352,2.8755179857678375,3.744767817069475,3.7447678170694756,-0.8960397241749107,-0.8960397241749103,2.8755179857678352
-0.9096397614945211,-0.909639761494521,2.884870413747084,2.884870413747084,3.746001235770708,3.746001235770709,-0.9096397614945211,-0.909639761494521,2.884870413747084
-0.9227508845897785,-0.9227508845897776,2.897479442926542,2.897479442926544,3.7433544507851897,3.7433544507851906,-0.9227508845897785,-0.9227508845897776,2.897479442926542
-0.9350949283460412,-0.9350949283460408,2.9132734289059425,2.9132734289059434,3.736633620822515,3.736633620822517,-0.9350949283460412,-0.9350949283460408,2.9132734289059425
-0.9463887765508762,-0.9463887765508736,2.9321318409402854,2.932131840940288,3.725689331125731,3.7256893311257318,-0.9463887765508762,-0.9463887765508736,2.9321318409402854
-0.9563491448614595,-0.9563491448614589,2.953890520653328,2.9538905206533284,3.710416064691474,3.710416064691475,-0.9563491448614595,-0.9563491448614589,2.953890520653328
-0.9646974160772466,-0.9646974160772448,2.9783457265066824,2.978345726506683,3.6907529382750326,3.6907529382750344,-0.9646974160772466,-0.9646974160772448,2.9783457265066824
-0.9711643970353921,-0.9711643970353905,3.0052562411823596,3.0052562411823613,3.666686295560716,3.6666862955607167,-0.9711643970353921,-0.9711643970353905,3.0052562411823596
-0.9754948979889585,-0.9754948979889573,3.034342104737886,3.034342104737889,3.638255495725225,3.6382554957252253,-0.9754948979889585,-0.9754948979889573,3.034342104737886
-0.9774520690230919,-0.977452069023091,3.0652768506268937,3.065276850626895,3.605564955088601,3.6055649550886013,-0.9774520690230919,-0.977452069023091,3.0652768506268937
-0.9768214607346681,-0.9768214607346676,3.0976657623633526,3.0976657623633552,3.568809891536482,3.568809891536484,-0.9768214607346681,-0.9768214607346676,3.0976657623633526
-0.9734148058997492,-0.9734148058997487,3.130990120206043,3.1309901202060466,3.528335799301489,3.5283357993014914,-0.9734148058997492,-0.9734148058997487,3.130990120206043
-0.9670735440296823,-0.9670735440296822,3.1644562294892107,3.1644562294892125,3.484792884621019,3.4847928846210197,-0.9670735440296823,-0.9670735440296822,3.1644562294892107
-0.9576721312272134,-0.9576721312272126,3.196530885225615,3.1965308852256187,3.439603850300396,3.439603850300398,-0.9576721312272134,-0.9576721312272126,3.196530885225615
-0.9451211937882317,-0.9451211937882301,3.2232805019006436,3.2232805019006445,3.396627858952855,3.3966278589528565,-0.9451211937882317,-0.9451211937882301,3.2232805019006436
-0.9293705959779555,-0.9293705959779534,3.233116196842001,3.233116196842004,3.367418457204432,3.367418457204433,-0.9293705959779555,-0.9293705959779534,3.233116196842001
-0.9104125007019634,-0.9104125007019623,3.209534678440067,3.2095346784400673,3.368485688551505,3.368485688551506,-0.9104125007019634,-0.9104125007019623,3.209534678440067
-0.8882845063817798,-0.8882845063817778,3.1604852054279835,3.160485205427985,3.3919322122116045,3.3919322122116067,-0.8882845063817798,-0.8882845063817778,3.1604852054279835
-0.8630729435166794,-0.8630729435166783,3.1004186479486124,3.1004186479486124,3.4234074809586006,3.423407480958601,-0.8630729435166794,-0.8630729435166783,3.1004186479486124
-0.8349164083418119,-0.8349164083418116,3.035022787192157,3.0350227871921605,3.4573759188006474,3.4573759188006483,-0.8349164083418119,-0.8349164083418116,3.035022787192157
-0.8040095952115021,-0.8040095952115,2.9664849719998463,2.9664849719998485,3.4918580419613363,3.491858041961337,-0.8040095952115021,-0.8040095952115,2.9664849719998463
-0.7706074580507161,-0.7706074580507157,2.8959835213807263,2.89598352138073,3.5259431647805384,3.5259431647805406,-0.7706074580507161,-0.7706074580507157,2.8959835213807263
-0.7350296754675453,-0.7350296754675445,2.82438349618895,2.824383496188952,3.5590980420940665,3.559098042094067,-0.7350296754675453,-0.7350296754675445,2.82438349618895
-0.6976653009441781,-0.6976653009441773,2.752457503124944,2.752457503124944,3.5909506665516955,3.5909506665516955,-0.6976653009441781,-0.6976653009441773,2.752457503124944
-0.6589773315617278,-0.6589773315617264,2.680969511256065,2.6809695112560656,3.621210974330232,3.6212109743302365,-0.6589773315617278,-0.6589773315617264,2.680969511256065
-0.6195067052361494,-0.6195067052361488,2.610711892701388,2.6107118927013895,3.649637757761318,3.649637757761319,-0.6195067052361494,-0.6195067052361488,2.610711892701388
-0.5798749177290745,-0.5798749177290734,2.5425232213614395,2.5425232213614404,3.6760234424338583,3.676023442433859,-0.5798749177290745,-0.5798749177290734,2.5425232213614395
-0.5407840288652075,-0.5407840288652055,2.477295768644644,2.4772957686446464,3.700186559416845,3.7001865594168466,-0.5407840288652075,-0.5407840288652055,2.477295768644644
-0.503012327541562,-0.5030123275415612,2.4159750517520804,2.4159750517520813,3.7219678267802383,3.7219678267802423,-0.503012327541562,-0.5030123275415612,2.4159750517520804
-0.46740343902226217,-0.4674034390222613,2.3595510177555536,2.3595510177555536,3.741228040814472,3.7412280408144727,-0.46740343902226217,-0.4674034390222613,2.3595510177555536
-0.43484638436159595,-0.4348463843615957,2.3090392281502785,2.3090392281502794,3.7578469222387305,3.7578469222387314,-0.43484638436159595,-0.4348463843615957,2.3090392281502785
-0.40624436779925704,-0.40624436779925693,2.2654502520005306,2.2654502520005315,3.771722485239077,3.7717224852390796,-0.40624436779925704,-0.40624436779925693,2.2654502520005306
-0.38247127867906955,-0.3824712786790681,2.229746484556983,2.229746484556984,3.7827706991104617,3.782770699110462,-0.38247127867906955,-0.3824712786790681,2.229746484556983
-0.36431734234610863,-0.3643173423461072,2.2027879539283317,2.2027879539283326,3.79092531446215,3.7909253144621515,-0.36431734234610863,-0.3643173423461072,2.2027879539283317
-0.3524288782910354,-0.35242887829103464,2.185272147753599,2.185272147753599,3.796137780381584,3.796137780381586,-0.3524288782910354,-0.35242887829103464,2.185272147753599
-0.34725077929010695,-0.34725077929010606,2.1776765168042873,2.177676516804288,3.7983772094335473,3.798377209433548,-0.34725077929010695,-0.34725077929010606,2.1776765168042873
-0.3489824397556116,-0.34898243975561116,2.1802144088487787,2.18021440884878,3.79763036541945,3.79763036541945,-0.3489824397556116,-0.34898243975561116,2.1802144088487787
-0.3575567906439798,-0.3575567906439794,2.1928141037081894,2.1928141037081894,3.793901660341841,3.7939016603418416,-0.3575567906439798,-0.3575567906439794,2.1928141037081894
-0.3726474359738929,-0.3726474359738922,2.215125949868134,2.215125949868134,3.787213155273661,3.787213155273663,-0.3726474359738929,-0.3726474359738922,2.215125949868134
-0.3937021626769777,-0.39370216267697694,2.246555872630503,2.2465558726305046,3.7776045668668266,3.777604566866829,-0.3937021626769777,-0.39370216267697694,2.246555872630503
-0.4199950993099531,-0.41999509930995277,2.286317520149947,2.2863175201499475,3.7651332886649596,3.765133288664961,-0.4199950993099531,-0.41999509930995277,2.286317520149947
-0.45068686466420504,-0.45068686466420316,2.3334923696126397,2.33349236961264,3.7498744459638838,3.749874445963884,-0.45068686466420504,-0.45068686466420316,2.3334923696126397
-0.4848827254861052,-0.4848827254861042,2.387087779720604,2.3870877797206047,3.7319210172198947,3.731921017219896,-0.4848827254861052,-0.4848827254861042,2.387087779720604
-0.5216819011230438,-0.5216819011230429,2.446086070958021,2.4460860709580214,3.7113840782791754,3.7113840782791754,-0.5216819011230438,-0.5216819011230429,2.446086070958021
-0.5602149148823468,-0.5602149148823465,2.5094814365979974,2.5094814365979983,3.688393266177192,3.6883932661771937,-0.5602149148823468,-0.5602149148823465,2.5094814365979974
-0.5996689414506469,-0.5996689414506464,2.5763044628330256,2.576304462833027,3.66309763337794,3.663097633377945,-0.5996689414506469,-0.5996689414506464,2.5763044628330256
-0.6393029115925006,-0.6393029115924995,2.645635705581849,2.6456357055818494,3.635667206010649,3.63566720601065,-0.6393029115925006,-0.6393029115924995,2.645635705581849
-0.6379692188836655,-0.6379692188836652,2.643463425000747,2.643463425000747,3.6365057938829164,3.636505793882917,-0.6379692188836655,-0.6379692188836652,2.643463425000747
-0.6779850162181723,-0.6779850162181716,2.7166201900180726,2.716620190018073,3.605837797987994,3.6058377979879963,-0.6779850162181723,-0.6779850162181716,2.7166201900180726
-0.7166117821854947,-0.7166117821854944,2.7899847983383874,2.789984798338389,3.573737758188197,3.573737758188199,-0.7166117821854947,-0.7166117821854944,2.7899847983383874
-0.753390148579454,-0.7533901485794539,2.862696734212886,2.862696734212888,3.5405962005262683,3.5405962005262688,-0.753390148579454,-0.7533901485794539,2.862696734212886
-0.7879379395425676,-0.7879379395425664,2.9338328450850524,2.9338328450850524,3.506942859255076,3.5069428592550773,-0.7879379395425676,-0.7879379395425664,2.9338328450850524
-0.8199446784903532,-0.8199446784903529,3.0022773800880804,3.0022773800880818,3.473571190533843,3.473571190533844,-0.8199446784903532,-0.8199446784903529,3.0022773800880804
-0.8491662255213976,-0.849166225521397,3.0664258361643726,3.0664258361643735,3.4418292113061546,3.441829211306157,-0.8491662255213976,-0.849166225521397,3.0664258361643726
-0.8754197674162887,-0.8754197674162876,3.1234727380052907,3.123472738005294,3.4143267590729636,3.4143267590729636,-0.8754197674162887,-0.8754197674162876,3.1234727380052907
-0.8985792356466595,-0.8985792356466574,3.167918346058132,3.1679183460581335,3.3964242535347493,3.39642425353475,-0.8985792356466595,-0.8985792356466574,3.167918346058132
-0.9185711400375011,-0.9185711400374983,3.19103618491476,3.1910361849147626,3.396761055223607,3.3967610552236107,-0.9185711400375011,-0.9185711400374983,3.19103618491476
-0.9353707564910381,-0.9353707564910367,3.1889814003464245,3.188981400346425,3.4191433510541778,3.4191433510541787,-0.9353707564910381,-0.9353707564910367,3.1889814003464245
-0.9489985821409563,-0.9489985821409559,3.1696474973063293,3.1696474973063324,3.455683927619688,3.4556839276196882,-0.9489985821409563,-0.9489985821409559,3.1696474973063293
-0.959516961030003,-0.9595169610300021,3.1421334974781097,3.142133497478111,3.497331696521989,3.4973316965219907,-0.959516961030003,-0.9595169610300021,3.1421334974781097
-0.9670267821014185,-0.9670267821014176,3.1113620415379692,3.1113620415379706,3.539250348127874,3.5392503481278745,-0.9670267821014185,-0.9670267821014176,3.1113620415379692
-0.9716641557221641,-0.9716641557221622,3.0797039690420642,3.0797039690420664,3.579190506824439,3.5791905068244394,-0.9716641557221641,-0.9716641557221622,3.0797039690420642
-0.9735969835837046,-0.9735969835837022,3.0484263209294316,3.048426320929433,3.616038357392943,3.6160383573929438,-0.9735969835837046,-0.9735969835837022,3.0484263209294316
-0.9730213492251277,-0.9730213492251263,3.018313135070261,3.0183131350702617,3.6491912990785718,3.6491912990785726,-0.9730213492251277,-0.9730213492251263,3.018313135070261
-0.9701576727992061,-0.9701576727992054,2.9899153781529004,2.989915378152901,3.6783042274455062,3.6783042274455067,-0.9701576727992061,-0.9701576727992054,2.9899153781529004
-0.9652465945123957,-0.9652465945123936,2.963656358397675,2.963656358397675,3.703180063722617,3.7031800637226184,-0.9652465945123957,-0.9652465945123936,2.963656358397675
-0.9585445767735679,-0.9585445767735672,2.939878287759416,2.9398782877594183,3.7237188527766936,3.723718852776694,-0.9585445767735679,-0.9585445767735672,2.939878287759416
-0.9503192454046043,-0.9503192454046041,2.9188629020385397,2.9188629020385406,3.739892541412865,3.739892541412866,-0.9503192454046043,-0.9503192454046041,2.9188629020385397
-0.9408445244650815,-0.9408445244650809,2.900839668928655,2.900839668928656,3.751731961296063,3.751731961296063,-0.9408445244650815,-0.9408445244650809,2.900839668928655
-0.9303956554841967,-0.9303956554841964,2.885987586487361,2.885987586487362,3.759320104574032,3.759320104574033,-0.9303956554841967,-0.9303956554841964,2.885987586487361
-0.9192442272197373,-0.9192442272197368,2.874433440497143,2.8744334404971443,3.762788949633801,3.762788949633802,-0.9192442272197373,-0.9192442272197368,2.874433440497143
-0.9076533725142247,-0.9076533725142243,2.8662479897010025,2.8662479897010034,3.7623185243622848,3.7623185243622856,-0.9076533725142247,-0.9076533725142243,2.8662479897010025
-0.8958733098212961,-0.8958733098212961,2.861440874020321,2.8614408740203237,3.758137589168651,3.758137589168653,-0.8958733098212961,-0.8958733098212961,2.861440874020321
-0.884137414041875,-0.8841374140418744,2.8599546848617514,2.859954684861754,3.7505256851009947,3.750525685100995,-0.884137414041875,-0.8841374140418744,2.8599546848617514
-0.8726589909316408,-0.8726589909316393,2.8616584283421473,2.8616584283421496,3.7398164902982605,3.7398164902982605,-0.8726589909316408,-0.8726589909316393,2.8616584283421473
-0.8616288999166488,-0.8616288999166485,2.866340489166077,2.8663404891660798,3.726402521697363,3.7264025216973637,-0.8616288999166488,-0.8616288999166485,2.866340489166077
-0.8512141226856587,-0.8512141226856574,2.873701167094926,2.873701167094927,3.7107412072529065,3.7107412072529073,-0.8512141226856587,-0.8512141226856574,2.873701167094926
-0.8415573132526298,-0.8415573132526286,2.8833449711033983,2.8833449711034005,3.6933621791056583,3.69336217910566,-0.8415573132526298,-0.8415573132526286,2.8833449711033983
-0.8327772955879836,-0.832777295587983,2.8947732536966906,2.8947732536966906,3.674875171175078,3.674875171175078,-0.8327772955879836,-0.832777295587983,2.8947732536966906
-0.8249704051724985,-0.8249704051724979,2.9073786738948177,2.907378673894818,3.65597692888524,3.655976928885241,-0.8249704051724985,-0.8249704051724979,2.9073786738948177
-0.8182125088580364,-0.8182125088580358,2.9204446763366856,2.920444676336688,3.637453777830343,3.637453777830345,-0.8182125088580364,-0.8182125088580358,2.9204446763366856
-0.8125614899562723,-0.812561489956272,2.933155818654392,2.933155818654394,3.6201738060380655,3.620173806038066,-0.8125614899562723,-0.812561489956272,2.933155818654392
-0.8080599570413,-0.8080599570412978,2.9446278376334685,2.944627837633469,3.605059527702098,3.6050595277021,-0.8080599570413,-0.8080599570412978,2.9446278376334685
-0.8047379274001014,-0.8047379274001003,2.9539676142203883,2.953967614220389,3.5930306191716013,3.5930306191716026,-0.8047379274001014,-0.8047379274001003,2.9539676142203883
-0.8026152487344101,-0.8026152487344087,2.9603682313741273,2.9603682313741317,3.584911296733683,3.5849112967336842,-0.8026152487344101,-0.8026152487344087,2.9603682313741273
-0.8017035530375931,-0.8017035530375927,2.9632289007805745,2.9632289007805785,3.5813123540376006,3.5813123540376015,-0.8017035530375931,-0.8017035530375927,2.9632289007805745
-0.8020075808736221,-0.8020075808736218,2.9622672336550266,2.9622672336550275,3.582520222121195,3.5825202221211976,-0.8020075808736221,-0.8020075808736218,2.9622672336550266
-0.8035257685577434,-0.8035257685577406,2.9575791596918912,2.957579159691892,3.5884376404537366,3.58843764045374,-0.8035257685577434,-0.8035257685577406,2.9575791596918912
-0.8062500511103273,-0.8062500511103262,2.949618048236968,2.949618048236968,3.5986043377798866,3.5986043377798875,-0.8062500511103273,-0.8062500511103262,2.949618048236968
-0.8101648967630259,-0.8101648967630254,2.9391032759241824,2.939103275924184,3.612287494305818,3.6122874943058196,-0.8101648967630259,-0.8101648967630254,2.9391032759241824
-0.8152456508643937,-0.8152456508643927,2.9268987922561096,2.92689879225611,3.6286015116142853,3.628601511614287,-0.8152456508643937,-0.8152456508643927,2.9268987922561096
-0.8214563248190999,-0.8214563248190996,2.9139029803129413,2.9139029803129417,3.6466159287917694,3.6466159287917694,-0.8214563248190999,-0.8214563248190996,2.9139029803129413
-0.8287470154831731,-0.828747015483172,2.900971096057953,2.9009710960579556,3.665430386771026,3.665430386771028,-0.8287470154831731,-0.828747015483172,2.900971096057953
-0.8370511782448347,-0.8370511782448327,2.8888714223596765,2.888871422359677,3.684215728061678,3.6842157280616785,-0.8370511782448347,-0.8370511782448327,2.8888714223596765
-0.8462829989247185,-0.8462829989247174,2.8782663468015373,2.8782663468015404,3.702230268009741,3.7022302680097416,-0.8462829989247185,-0.8462829989247174,2.8782663468015373
-0.8563351124080882,-0.8563351124080879,2.869708383794465,2.8697083837944666,3.7188214650751408,3.7188214650751408,-0.8563351124080882,-0.8563351124080879,2.869708383794465
-0.8670768978635716,-0.867076897863571,2.8636437459494934,2.863643745949496,3.733420615130365,3.733420615130366,-0.8670768978635716,-0.867076897863571,2.8636437459494934
-0.8783535420517675,-0.8783535420517671,2.860419065815453,2.8604190658154556,3.7455351602974956,3.7455351602974964,-0.8783535420517675,-0.8783535420517671,2.860419065815453
-0.8899860067895683,-0.8899860067895676,2.8602890459150396,2.8602890459150396,3.7547409705879917,3.7547409705879917,-0.8899860067895683,-0.8899860067895676,2.8602890459150396
-0.9017719698335384,-0.9017719698335378,2.8634240825650505,2.8634240825650505,3.7606756222668514,3.760675622266853,-0.9017719698335384,-0.9017719698335378,2.8634240825650505
-0.9134877377617632,-0.9134877377617613,2.869917527100858,2.869917527100861,3.7630330080563725,3.7630330080563734,-0.9134877377617632,-0.9134877377617613,2.869917527100858
-0.9248910628916605,-0.9248910628916575,2.8797924810975646,2.8797924810975655,3.7615593147914437,3.761559314791444,-0.9248910628916605,-0.9248910628916575,2.8797924810975646
-0.9357247410503484,-0.9357247410503478,2.8930080490188734,2.893008049018875,3.756050322089246,3.7560503220892465,-0.9357247410503484,-0.9357247410503478,2.8930080490188734
-0.9457208282637319,-0.9457208282637312,2.909464888462094,2.9094648884620966,3.7463500201182165,3.7463500201182183,-0.9457208282637319,-0.9457208282637312,2.909464888462094
-0.9546052945783916,-0.9546052945783909,2.9290097358211242,2.9290097358211247,3.7323506870544745,3.732350687054478,-0.9546052945783916,-0.9546052945783909,2.9290097358211242
-0.962102931914482,-0.9621029319144796,2.95143831593673,2.951438315936731,3.7139948347587253,3.7139948347587257,-0.962102931914482,-0.9621029319144796,2.95143831593673
-0.9679423474046598,-0.9679423474046588,2.976495560810204,2.976495560810204,3.6912799292641556,3.691279929264157,-0.9679423474046598,-0.9679423474046588,2.976495560810204
-0.9718608999864395,-0.9718608999864379,3.0038711012248918,3.003871101224892,3.664267780216157,3.6642677802161585,-0.9718608999864395,-0.9718608999864379,3.0038711012248918
-0.9736094714499499,-0.9736094714499495,3.0331859192770043,3.0331859192770048,3.6331026026880946,3.6331026026880977,-0.9736094714499499,-0.9736094714499495,3.0331859192770043
-0.9729569993650911,-0.9729569993650901,3.063961235028426,3.0639612350284278,3.598046605812656,3.598046605812657,-0.9729569993650911,-0.9729569993650901,3.063961235028426
-0.9696947348312748,-0.9696947348312746,3.0955487241291606,3.0955487241291624,3.5595539745564957,3.5595539745564957,-0.9696947348312748,-0.9696947348312746,3.0955487241291606
-0.9636402204141333,-0.9636402204141308,3.1269693418504416,3.126969341850442,3.5184359647964674,3.5184359647964674,-0.9636402204141333,-0.9636402204141308,3.1269693418504416
-0.9546410116447028,-0.9546410116447024,3.1565207039570797,3.156520703957081,3.476257184881242,3.4762571848812422,-0.9546410116447028,-0.9546410116447024,3.1565207039570797
-0.9425781886383388,-0.9425781886383375,3.1808055644214677,3.18080556442147,3.4363105704710275,3.436310570471029,-0.9425781886383388,-0.9425781886383375,3.1808055644214677
-0.9273697229246874,-0.9273697229246848,3.192852413426804,3.1928524134268055,3.4055000945369507,3.405500094536951,-0.9273697229246874,-0.9273697229246848,3.192852413426804
-0.9089737789175324,-0.9089737789175313,3.1826731145793166,3.182673114579317,3.3937863732660083,3.393786373266009,-0.9089737789175324,-0.9089737789175313,3.1826731145793166
-0.8873920399711099,-0.8873920399711087,3.147770498556282,3.1477704985562824,3.403682340826388,3.403682340826388,-0.8873920399711099,-0.8873920399711087,3.147770498556282
-0.8626731556072432,-0.8626731556072428,3.0960944054849144,3.0960944054849144,3.427300597514517,3.4273005975145177,-0.8626731556072432,-0.8626731556072428,3.0960944054849144
-0.8349164083418119,-0.8349164083418116,3.035022787192157,3.0350227871921605,3.4573759188006474,3.4573759188006483,-0.8349164083418119,-0.8349164083418116,3.035022787192157
-0.8042756932919634,-0.8042756932919628,2.9684749987654713,2.9684749987654726,3.4901558892379096,3.4901558892379105,-0.8042756932919634,-0.8042756932919628,2.9684749987654713
-0.7709638870106479,-0.7709638870106478,2.898524710039763,2.8985247100397644,3.523792307284181,3.5237923072841815,-0.7709638870106479,-0.7709638870106478,2.898524710039763
-0.7352576463133922,-0.7352576463133917,2.8264775294006026,2.826477529400604,3.5572683096231943,3.5572683096231947,-0.7352576463133922,-0.7352576463133917,2.8264775294006026
-0.697502611506207,-0.697502611506207,2.753329761697378,2.7533297616973793,3.589944767804131,3.5899447678041327,-0.697502611506207,-0.697502611506207,2.753329761697378
-0.6581188741359904,-0.6581188741359897,2.6799625295942153,2.679962529594216,3.6213715881893593,3.62137158818936,-0.6581188741359904,-0.6581188741359897,2.6799625295942153
-0.6176063836883443,-0.617606383688344,2.6072308270766813,2.6072308270766813,3.6512040211041406,3.651204021104143,-0.6176063836883443,-0.617606383688344,2.6072308270766813
-0.5765496822085754,-0.5765496822085752,2.5360081290189433,2.5360081290189447,3.6791627444368786,3.679162744436879,-0.5765496822085754,-0.5765496822085752,2.5360081290189433
-0.5356209437398736,-0.5356209437398735,2.4672097047604193,2.4672097047604207,3.7050135508016595,3.705013550801661,-0.5356209437398736,-0.5356209437398735,2.4672097047604193
-0.4955797474897278,-0.4955797474897269,2.401803263540106,2.4018032635401068,3.728556439481869,3.728556439481869,-0.4955797474897278,-0.4955797474897269,2.401803263540106
-0.4572673700778317,-0.45726737007783147,2.3408093290020195,2.34080932900202,3.749619501438773,3.749619501438775,-0.4572673700778317,-0.45726737007783147,2.3408093290020195
-0.4215927836862084,-0.42159278368620806,2.285290751444077,2.285290751444078,3.768055375665287,3.7680553756652904,-0.4215927836862084,-0.42159278368620806,2.285290751444077
-0.38950729196191275,-0.3895072919619124,2.236329421553763,2.2363294215537644,3.783739145110914,3.7837391451109155,-0.38950729196191275,-0.3895072919619124,2.236329421553763
-0.3619653001570069,-0.3619653001570068,2.194988287351229,2.19498828735123,3.796567067047568,3.7965670670475697,-0.3619653001570069,-0.3619653001570068,2.194988287351229
-0.33987064511563436,-0.33987064511563325,2.1622584371903875,2.162258437190388,3.8064558007274885,3.8064558007274893,-0.33987064511563436,-0.33987064511563325,2.1622584371903875
-0.32401148428542786,-0.3240114842854258,2.1389944422846603,2.1389944422846607,3.813341938121645,3.813341938121646,-0.32401148428542786,-0.3240114842854258,2.1389944422846603
-0.3149914515637803,-0.31499145156378017,2.125845781089774,2.125845781089775,3.8171817232801706,3.817181723280172,-0.3149914515637803,-0.31499145156378017,2.125845781089774
-0.31316896790131943,-0.3131689679013182,2.123196301291127,2.1231963012911277,3.817950892538377,3.817950892538379,-0.31316896790131943,-0.3131689679013182,2.123196301291127
-0.31861783268432087,-0.31861783268432053,2.1311248842069883,2.1311248842069896,3.815644596812696,3.815644596812697,-0.31861783268432087,-0.31861783268432053,2.1311248842069883
-0.33111879200421335,-0.33111879200421024,2.1493970267617986,2.149397026761799,3.8102773869592923,3.810277386959294,-0.33111879200421335,-0.33111879200421024,2.1493970267617986
-0.3501842703971496,-0.3501842703971465,2.1774895312235554,2.177489531223556,3.8018832585880937,3.8018832585880946,-0.3501842703971496,-0.3501842703971465,2.1774895312235554
-0.3751099628863169,-0.37510996288631676,2.2146419885098543,2.2146419885098543,3.790515767349043,3.790515767349043,-0.3751099628863169,-0.37510996288631676,2.2146419885098543
-0.40504126227418635,-0.40504126227418547,2.2599230018902827,2.259923001890283,3.776248242783677,3.7762482427836774,-0.40504126227418635,-0.40504126227418547,2.2599230018902827
-0.4390415009864057,-0.43904150098640526,2.3122980786541083,2.3122980786541083,3.7591741524335056,3.7591741524335056,-0.4390415009864057,-0.43904150098640526,2.3122980786541083
-0.47615199784576423,-0.47615199784576384,2.370689091891835,2.370689091891837,3.7394077043789116,3.7394077043789133,-0.47615199784576423,-0.47615199784576384,2.370689091891835
-0.5154386217682991,-0.5154386217682985,2.434019875514567,2.434019875514568,3.7170848370060696,3.717084837006074,-0.5154386217682991,-0.5154386217682985,2.434019875514567
