Alpha,Energy,p/797
0.0037641154328732747,1.5581341089975682,3/797
0.0037641154328732747,1.5588473972269605,3/797
0.0037641154328732747,1.5612935315469514,3/797
0.0037641154328732747,1.5651497413388673,3/797
0.0037641154328732747,1.565149741338868,3/797
0.0037641154328732747,1.5651497413388684,3/797
0.0037641154328732747,1.5651497413388686,3/797
0.0037641154328732747,1.5693857274405643,3/797
0.0037641154328732747,1.5716762873834458,3/797
0.0037641154328732747,1.5722709407309576,3/797
0.0037641154328732747,1.5722709407309599,3/797
0.0037641154328732747,1.5722709407309607,3/797
0.0037641154328732747,1.5722709407309634,3/797
0.0037641154328732747,1.5728523630111328,3/797
0.0037641154328732747,1.5749001437781778,3/797
0.0037641154328732747,1.5794970246966922,3/797
0.0037641154328732747,1.5794970246966924,3/797
0.0037641154328732747,1.579497024696694,3/797
0.0037641154328732747,1.5794970246966944,3/797
0.0037641154328732747,1.584738540858355,3/797
0.0037641154328732747,1.5864208159192887,3/797
0.0037641154328732747,1.5868273707785239,3/797
0.0037641154328732747,1.5868273707785254,3/797
0.0037641154328732747,1.5868273707785274,3/797
0.0037641154328732747,1.5868273707785296,3/797
0.0037641154328732747,1.5872207480385243,3/797
0.0037641154328732747,1.588624399303734,3/797
0.0037641154328732747,1.5942614115851026,3/797
0.0037641154328732747,1.594261411585106,3/797
0.0037641154328732747,1.594261411585106,3/797
0.0037641154328732747,1.5942614115851104,3/797
0.0037641154328732747,1.7187460025736727,3/797
0.005018820577164366,-0.048000614217778056,4/797
0.005018820577164366,-0.04799574465844961,4/797
0.005018820577164366,-0.047995744658448955,4/797
0.005018820577164366,-0.047995744658448004,4/797
0.005018820577164366,-0.02807823236017613,4/797
0.005018820577164366,-0.028078165879786135,4/797
0.005018820577164366,-0.028078165879785517,4/797
0.005018820577164366,-0.028078165879781708,4/797
0.005018820577164366,-0.008344223526783136,4/797
0.005018820577164366,-0.008341899489071084,4/797
0.005018820577164366,-0.008341899489068043,4/797
0.005018820577164366,-0.008341899489065989,4/797
0.005018820577164366,0.011214056637183532,4/797
0.005018820577164366,0.01121415484365979,4/797
0.005018820577164366,0.011214154843659998,4/797
0.005018820577164366,0.01121415484366051,4/797
0.005018820577164366,0.030589430536755006,4/797
0.005018820577164366,0.030591092432004082,4/797
0.005018820577164366,0.030591092432004998,4/797
0.005018820577164366,0.030591092432006223,4/797
0.005018820577164366,0.049789882706653375,4/797
0.005018820577164366,0.04979000358812026,4/797
0.005018820577164366,0.04979000358812033,4/797
0.005018820577164366,0.04979000358812208,4/797
0.005018820577164366,0.06881065494023182,4/797
0.005018820577164366,0.06881197363744944,4/797
0.005018820577164366,0.06881197363745178,4/797
0.005018820577164366,0.06881197363745185,4/797
0.005018820577164366,0.08765794407578649,4/797
0.005018820577164366,0.08765808293331297,4/797
0.005018820577164366,0.08765808293331366,4/797
0.005018820577164366,0.08765808293331427,4/797
0.005018820577164366,0.10632830975210934,4/797
0.005018820577164366,0.10632940687132478,4/797
0.005018820577164366,0.10632940687132539,4/797
0.005018820577164366,0.10632940687132711,4/797
0.005018820577164366,0.1248268621104478,4/797
0.005018820577164366,0.12482701590366073,4/797
0.005018820577164366,0.12482701590366135,4/797
0.005018820577164366,0.12482701590366183,4/797
0.005018820577164366,0.1431510381486398,4/797
0.005018820577164366,0.14315197555314457,4/797
0.005018820577164366,0.14315197555314463,4/797
0.005018820577164366,0.14315197555314513,4/797
0.005018820577164366,0.16130517989568147,4/797
0.005018820577164366,0.16130534642715527,4/797
0.005018820577164366,0.16130534642715647,4/797
0.005018820577164366,0.16130534642715758,4/797
0.005018820577164366,0.17928736981602547,4/797
0.005018820577164366,0.17928818423136647,4/797
0.005018820577164366,0.17928818423136653,4/797
0.005018820577164366,0.17928818423136875,4/797
0.005018820577164366,0.1971013622110586,4/797
0.005018820577164366,0.1971015397832904,4/797
0.005018820577164366,0.19710153978329117,4/797
0.005018820577164366,0.19710153978329126,4/797
0.005018820577164366,0.2147457435651461,4/797
0.005018820577164366,0.2147464590256247,4/797
0.005018820577164366,0.21474645902562506,4/797
0.005018820577164366,0.2147464590256262,4/797
0.005018820577164366,0.23222379579715155,4/797
0.005018820577164366,0.23222398303942363,4/797
0.005018820577164366,0.23222398303942424,4/797
0.005018820577164366,0.23222398303942512,4/797
0.005018820577164366,0.24953451472636087,4/797
0.005018820577164366,0.24953514805703525,4/797
0.005018820577164366,0.24953514805703594,4/797
0.005018820577164366,0.24953514805703672,4/797
0.005018820577164366,0.26668078970478876,4/797
0.005018820577164366,0.26668098547485347,4/797
0.005018820577164366,0.2666809854748549,4/797
0.005018820577164366,0.26668098547485547,4/797
0.005018820577164366,0.28366195828956553,4/797
0.005018820577164366,0.283662521865837,4/797
0.005018820577164366,0.2836625218658371,4/797
0.005018820577164366,0.2836625218658371,4/797
0.005018820577164366,0.300480575668381,4/797
0.005018820577164366,0.3004807789918037,4/797
0.005018820577164366,0.3004807789918052,4/797
0.005018820577164366,0.30048077899180536,4/797
0.005018820577164366,0.3171362705397606,4/797
0.005018820577164366,0.31713677381550665,4/797
0.005018820577164366,0.31713677381550787,4/797
0.005018820577164366,0.31713677381550825,4/797
0.005018820577164366,0.33363130848210304,4/797
0.005018820577164366,0.33363151851245076,4/797
0.005018820577164366,0.33363151851245104,4/797
0.005018820577164366,0.3336315185124513,4/797
0.005018820577164366,0.34996557006568063,4/797
0.005018820577164366,0.3499660204824638,4/797
0.005018820577164366,0.34996602048246545,4/797
0.005018820577164366,0.3499660204824669,4/797
0.005018820577164366,0.3661410663695901,4/797
0.005018820577164366,0.3661412823610223,4/797
0.005018820577164366,0.36614128236102556,4/797
0.005018820577164366,0.36614128236102583,4/797
0.005018820577164366,0.38215789847105897,4/797
0.005018820577164366,0.38215830203029794,4/797
0.005018820577164366,0.38215830203029805,4/797
0.005018820577164366,0.3821583020302992,4/797
0.005018820577164366,0.39801785134224255,4/797
0.005018820577164366,0.39801807262991545,4/797
0.005018820577164366,0.39801807262991595,4/797
0.005018820577164366,0.3980180726299161,4/797
0.005018820577164366,0.41372122092773933,4/797
0.005018820577164366,0.41372158256744557,4/797
0.005018820577164366,0.41372158256744657,4/797
0.005018820577164366,0.4137215825674473,4/797
0.005018820577164366,0.4292695895430118,4/797
0.005018820577164366,0.429269815528592,4/797
0.005018820577164366,0.42926981552859234,4/797
0.005018820577164366,0.4292698155285926,4/797
0.005018820577164366,0.44466342663483,4/797
0.005018820577164366,0.4446637504870441,4/797
0.005018820577164366,0.44466375048704504,4/797
0.005018820577164366,0.444663750487046,4/797
0.005018820577164366,0.4599041315733246,4/797
0.005018820577164366,0.4599043617140414,4/797
0.005018820577164366,0.4599043617140419,4/797
0.005018820577164366,0.4599043617140426,4/797
0.005018820577164366,0.47499232921531237,4/797
0.005018820577164366,0.4749926187875757,4/797
0.005018820577164366,0.47499261878757604,4/797
0.005018820577164366,0.47499261878757626,4/797
0.005018820577164366,0.48992925280109706,4/797
0.005018820577164366,0.48992948660124896,4/797
0.005018820577164366,0.48992948660124996,4/797
0.005018820577164366,0.4899294866012519,4/797
0.005018820577164366,0.504715667066051,4/797
0.005018820577164366,0.5047159253727846,4/797
0.005018820577164366,0.5047159253727849,4/797
0.005018820577164366,0.5047159253727851,4/797
0.005018820577164366,0.5193526536478688,4/797
0.005018820577164366,0.5193528906521226,4/797
0.005018820577164366,0.519352890652123,4/797
0.005018820577164366,0.5193528906521242,4/797
0.005018820577164366,0.5338411036693622,4/797
0.005018820577164366,0.5338413333291611,4/797
0.005018820577164366,0.5338413333291614,4/797
0.005018820577164366,0.533841333329162,4/797
0.005018820577164366,0.5481819598530344,4/797
0.005018820577164366,0.5481821996410492,4/797
0.005018820577164366,0.5481821996410504,4/797
0.005018820577164366,0.5481821996410513,4/797
0.005018820577164366,0.5623762278699439,4/797
0.005018820577164366,0.5623764311790778,4/797
0.005018820577164366,0.562376431179078,4/797
0.005018820577164366,0.562376431179081,4/797
0.005018820577164366,0.5764247227130442,4/797
0.005018820577164366,0.5764249648950985,4/797
0.005018820577164366,0.5764249648950985,4/797
0.005018820577164366,0.5764249648950992,4/797
0.005018820577164366,0.5903285541185628,4/797
0.005018820577164366,0.5903287331074855,4/797
0.005018820577164366,0.5903287331074858,4/797
0.005018820577164366,0.5903287331074872,4/797
0.005018820577164366,0.6040884192932345,4/797
0.005018820577164366,0.6040886635066072,4/797
0.005018820577164366,0.604088663506609,4/797
0.005018820577164366,0.6040886635066101,4/797
0.005018820577164366,0.6177055226823276,4/797
0.005018820577164366,0.6177056791597879,4/797
0.005018820577164366,0.6177056791597897,4/797
0.005018820577164366,0.6177056791597905,4/797
0.005018820577164366,0.6311804526097331,4/797
0.005018820577164366,0.6311806985157085,4/797
0.005018820577164366,0.6311806985157105,4/797
0.005018820577164366,0.6311806985157111,4/797
0.005018820577164366,0.6445144998203098,4/797
0.005018820577164366,0.6445146354082869,4/797
0.005018820577164366,0.6445146354082898,4/797
0.005018820577164366,0.6445146354082907,4/797
0.005018820577164366,0.6577081517786187,4/797
0.005018820577164366,0.6577083990599364,4/797
0.005018820577164366,0.6577083990599375,4/797
0.005018820577164366,0.6577083990599383,4/797
0.005018820577164366,0.6707627779225274,4/797
0.005018820577164366,0.6707628940842206,4/797
0.005018820577164366,0.6707628940842226,4/797
0.005018820577164366,0.6707628940842238,4/797
0.005018820577164366,0.6836787721291567,4/797
0.005018820577164366,0.6836790204878672,4/797
0.005018820577164366,0.6836790204878674,4/797
0.005018820577164366,0.683679020487868,4/797
0.005018820577164366,0.6964575756095587,4/797
0.005018820577164366,0.6964576736720886,4/797
0.005018820577164366,0.6964576736720888,4/797
0.005018820577164366,0.6964576736720911,4/797
0.005018820577164366,0.709099495277618,4/797
0.005018820577164366,0.7090997444332191,4/797
0.005018820577164366,0.7090997444332212,4/797
0.005018820577164366,0.7090997444332223,4/797
0.005018820577164366,0.7216060377895882,4/797
0.005018820577164366,0.7216061189625713,4/797
0.005018820577164366,0.7216061189625717,4/797
0.005018820577164366,0.7216061189625719,4/797
0.005018820577164366,0.7339774291576786,4/797
0.005018820577164366,0.7339776788455336,4/797
0.005018820577164366,0.7339776788455339,4/797
0.005018820577164366,0.7339776788455344,4/797
0.005018820577164366,0.7462152356689173,4/797
0.005018820577164366,0.7462153010598298,4/797
0.005018820577164366,0.7462153010598327,4/797
0.005018820577164366,0.7462153010598327,4/797
0.005018820577164366,0.7583196080030041,4/797
0.005018820577164366,0.758319857972934,4/797
0.005018820577164366,0.7583198579729342,4/797
0.005018820577164366,0.7583198579729348,4/797
0.005018820577164366,0.7702921667115272,4/797
0.005018820577164366,0.7702922173385254,4/797
0.005018820577164366,0.770292217338526,4/797
0.005018820577164366,0.7702922173385265,4/797
0.005018820577164366,0.782132992276969,4/797
0.005018820577164366,0.7821332422920381,4/797
0.005018820577164366,0.7821332422920392,4/797
0.005018820577164366,0.7821332422920396,4/797
0.005018820577164366,0.7938437545424979,4/797
0.005018820577164366,0.7938437913451668,4/797
0.005018820577164366,0.7938437913451671,4/797
0.005018820577164366,0.7938437913451707,4/797
0.005018820577164366,0.8054244685438535,4/797
0.005018820577164366,0.8054247183793021,4/797
0.005018820577164366,0.8054247183793027,4/797
0.005018820577164366,0.8054247183793039,4/797
0.005018820577164366,0.8168768487893944,4/797
0.005018820577164366,0.8168768726378651,4/797
0.005018820577164366,0.8168768726378657,4/797
0.005018820577164366,0.8168768726378677,4/797
0.005018820577164366,0.8282008492751552,4/797
0.005018820577164366,0.8282010987174316,4/797
0.005018820577164366,0.8282010987174321,4/797
0.005018820577164366,0.8282010987174334,4/797
0.005018820577164366,0.8393982248548768,4/797
0.005018820577164366,0.8393982365576073,4/797
0.005018820577164366,0.839398236557608,4/797
0.005018820577164366,0.839398236557609,4/797
0.005018820577164366,0.8504688725836802,4/797
0.005018820577164366,0.8504691214295946,4/797
0.005018820577164366,0.8504691214295959,4/797
0.005018820577164366,0.8504691214295963,4/797
0.005018820577164366,0.861414583612903,4/797
0.005018820577164366,0.8614145839233234,4/797
0.005018820577164366,0.8614145839233252,4/797
0.005018820577164366,0.8614145839233286,4/797
0.005018820577164366,0.8722352018771963,4/797
0.005018820577164366,0.8722354499331614,4/797
0.005018820577164366,0.872235449933162,4/797
0.005018820577164366,0.8722354499331635,4/797
0.005018820577164366,0.8829325406419691,4/797
0.005018820577164366,0.8829325406419692,4/797
0.005018820577164366,0.8829325406419699,4/797
0.005018820577164366,0.8829325510196715,4/797
0.005018820577164366,0.8935064254222431,4/797
0.005018820577164366,0.8935066725035801,4/797
0.005018820577164366,0.8935066725035821,4/797
0.005018820577164366,0.8935066725035822,4/797
0.005018820577164366,0.9039586572234775,4/797
0.005018820577164366,0.9039586572234779,4/797
0.005018820577164366,0.9039586572234781,4/797
0.005018820577164366,0.9039586776294034,4/797
0.005018820577164366,0.914289055807286,4/797
0.005018820577164366,0.9142893017376038,4/797
0.005018820577164366,0.9142893017376056,4/797
0.005018820577164366,0.914289301737606,4/797
0.005018820577164366,0.9244994081892055,4/797
0.005018820577164366,0.9244994081892062,4/797
0.005018820577164366,0.9244994081892085,4/797
0.005018820577164366,0.9244994380033553,4/797
0.005018820577164366,0.9345895292929551,4/797
0.005018820577164366,0.934589773903578,4/797
0.005018820577164366,0.9345897739035786,4/797
0.005018820577164366,0.9345897739035796,4/797
0.005018820577164366,0.9445611913605496,4/797
0.005018820577164366,0.9445611913605498,4/797
0.005018820577164366,0.94456119136055,4/797
0.005018820577164366,0.9445612299989965,4/797
0.005018820577164366,0.9544142050351805,4/797
0.005018820577164366,0.9544144481646314,4/797
0.005018820577164366,0.9544144481646325,4/797
0.005018820577164366,0.9544144481646327,4/797
0.005018820577164366,0.964150327012612,4/797
0.005018820577164366,0.9641503270126124,4/797
0.005018820577164366,0.964150327012613,4/797
0.005018820577164366,0.9641503739241388,4/797
0.005018820577164366,0.9737693641649536,4/797
0.005018820577164366,0.9737696056584723,4/797
0.005018820577164366,0.9737696056584729,4/797
0.005018820577164366,0.9737696056584733,4/797
0.005018820577164366,0.9832730568754371,4/797
0.005018820577164366,0.9832730568754389,4/797
0.005018820577164366,0.9832730568754401,4/797
0.005018820577164366,0.9832731115385327,4/797
0.005018820577164366,0.9926612087058672,4/797
0.005018820577164366,0.9926614484149751,4/797
0.005018820577164366,0.9926614484149751,4/797
0.005018820577164366,0.9926614484149767,4/797
0.005018820577164366,1.0019355429625245,4/797
0.005018820577164366,1.0019355429625258,4/797
0.005018820577164366,1.0019355429625265,4/797
0.005018820577164366,1.0019356048827224,4/797
0.005018820577164366,1.0110958603076938,4/797
0.005018820577164366,1.0110960980897676,4/797
0.005018820577164366,1.0110960980897683,4/797
0.005018820577164366,1.011096098089769,4/797
0.005018820577164366,1.0201438662031534,4/797
0.005018820577164366,1.020143866203155,4/797
0.005018820577164366,1.0201438662031554,4/797
0.005018820577164366,1.0201439349106338,4/797
0.005018820577164366,1.0290793587705815,4/797
0.005018820577164366,1.0290795944884765,4/797
0.005018820577164366,1.0290795944884767,4/797
0.005018820577164366,1.029079594488477,4/797
0.005018820577164366,1.0379040248511668,4/797
0.005018820577164366,1.0379040248511682,4/797
0.005018820577164366,1.0379040248511697,4/797
0.005018820577164366,1.0379040998986184,4/797
0.005018820577164366,1.0466176603303734,4/797
0.005018820577164366,1.0466178938520572,4/797
0.005018820577164366,1.0466178938520583,4/797
0.005018820577164366,1.0466178938520585,4/797
0.005018820577164366,1.0552219326382333,4/797
0.005018820577164366,1.0552219326382337,4/797
0.005018820577164366,1.055221932638234,4/797
0.005018820577164366,1.0552220135989094,4/797
0.005018820577164366,1.0637166356704446,4/797
0.005018820577164366,1.063716866868653,4/797
0.005018820577164366,1.0637168668686543,4/797
0.005018820577164366,1.0637168668686547,4/797
0.005018820577164366,1.072103416634138,4/797
0.005018820577164366,1.072103416634139,4/797
0.005018820577164366,1.072103416634139,4/797
0.005018820577164366,1.0721035031000807,4/797
0.005018820577164366,1.080382067619383,4/797
0.005018820577164366,1.0803822963712948,4/797
0.005018820577164366,1.0803822963712961,4/797
0.005018820577164366,1.0803822963712968,4/797
0.005018820577164366,1.0885542147699345,4/797
0.005018820577164366,1.0885542147699376,4/797
0.005018820577164366,1.0885542147699383,4/797
0.005018820577164366,1.08855430635036,4/797
0.005018820577164366,1.096619648486578,4/797
0.005018820577164366,1.096619874673482,4/797
0.005018820577164366,1.096619874673482,4/797
0.005018820577164366,1.0966198746734825,4/797
0.005018820577164366,1.1045799729717918,4/797
0.005018820577164366,1.1045799729717918,4/797
0.005018820577164366,1.104579972971792,4/797
0.005018820577164366,1.1045800692916121,4/797
0.005018820577164366,1.1124349769788315,4/797
0.005018820577164366,1.1124352004858287,4/797
0.005018820577164366,1.112435200485829,4/797
0.005018820577164366,1.1124352004858309,4/797
0.005018820577164366,1.1201862418435196,4/797
0.005018820577164366,1.1201862418435222,4/797
0.005018820577164366,1.120186241843523,4/797
0.005018820577164366,1.1201863425419607,4/797
0.005018820577164366,1.1278335546303513,4/797
0.005018820577164366,1.1278337753460514,4/797
0.005018820577164366,1.1278337753460526,4/797
0.005018820577164366,1.1278337753460537,4/797
0.005018820577164366,1.1353784728238476,4/797
0.005018820577164366,1.1353784728238492,4/797
0.005018820577164366,1.1353784728238507,4/797
0.005018820577164366,1.1353785775531695,4/797
0.005018820577164366,1.142820781665135,4/797
0.005018820577164366,1.142820999481348,4/797
0.005018820577164366,1.1428209994813492,4/797
0.005018820577164366,1.1428209994813492,4/797
0.005018820577164366,1.1501620137296173,4/797
0.005018820577164366,1.1501620137296176,4/797
0.005018820577164366,1.1501620137296185,4/797
0.005018820577164366,1.1501621221539104,4/797
0.005018820577164366,1.157401952194315,4/797
0.005018820577164366,1.1574021670057513,4/797
0.005018820577164366,1.1574021670057522,4/797
0.005018820577164366,1.1574021670057522,4/797
0.005018820577164366,1.1645421035779009,4/797
0.005018820577164366,1.1645421035779024,4/797
0.005018820577164366,1.1645421035779033,4/797
0.005018820577164366,1.1645422153719531,4/797
0.005018820577164366,1.1715822486306569,4/797
0.005018820577164366,1.1715824603346208,4/797
0.005018820577164366,1.1715824603346225,4/797
0.005018820577164366,1.1715824603346237,4/797
0.005018820577164366,1.1785238665571263,4/797
0.005018820577164366,1.1785238665571272,4/797
0.005018820577164366,1.1785238665571292,4/797
0.005018820577164366,1.1785239814053285,4/797
0.005018820577164366,1.1853667351767831,4/797
0.005018820577164366,1.1853669436728522,4/797
0.005018820577164366,1.1853669436728533,4/797
0.005018820577164366,1.1853669436728538,4/797
0.005018820577164366,1.1921123049885711,4/797
0.005018820577164366,1.1921123049885713,4/797
0.005018820577164366,1.192112304988573,4/797
0.005018820577164366,1.192112422583877,4/797
0.005018820577164366,1.1987603502113835,4/797
0.005018820577164366,1.1987605554010778,4/797
0.005018820577164366,1.1987605554010787,4/797
0.005018820577164366,1.1987605554010798,4/797
0.005018820577164366,1.2053122910832612,4/797
0.005018820577164366,1.2053122910832628,4/797
0.005018820577164366,1.205312291083263,4/797
0.005018820577164366,1.2053124111261664,4/797
0.005018820577164366,1.2117678973566588,4/797
0.005018820577164366,1.2117680991430855,4/797
0.005018820577164366,1.2117680991430861,4/797
0.005018820577164366,1.2117680991430888,4/797
0.005018820577164366,1.2181285572527416,4/797
0.005018820577164366,1.2181285572527427,4/797
0.005018820577164366,1.2181285572527432,4/797
0.005018820577164366,1.2181286794502695,4/797
0.005018820577164366,1.2243940349573759,4/797
0.005018820577164366,1.2243942332448474,4/797
0.005018820577164366,1.2243942332448483,4/797
0.005018820577164366,1.22439423324485,4/797
0.005018820577164366,1.2305656846722104,4/797
0.005018820577164366,1.2305656846722137,4/797
0.005018820577164366,1.2305656846722144,4/797
0.005018820577164366,1.2305658087369138,4/797
0.005018820577164366,1.236643263633592,4/797
0.005018820577164366,1.236643458327216,4/797
0.005018820577164366,1.2366434583272163,4/797
0.005018820577164366,1.2366434583272203,4/797
0.005018820577164366,1.242628089716328,4/797
0.005018820577164366,1.2426280897163284,4/797
0.005018820577164366,1.2426280897163287,4/797
0.005018820577164366,1.2426282153652535,4/797
0.005018820577164366,1.2485199114794707,4/797
0.005018820577164366,1.2485201024846833,4/797
0.005018820577164366,1.2485201024846837,4/797
0.005018820577164366,1.2485201024846846,4/797
0.005018820577164366,1.2543200077849457,4/797
0.005018820577164366,1.2543200077849466,4/797
0.005018820577164366,1.254320007784949,4/797
0.005018820577164366,1.2543201347386,4/797
0.005018820577164366,1.2600281163617963,4/797
0.005018820577164366,1.260028303583839,4/797
0.005018820577164366,1.260028303583839,4/797
0.005018820577164366,1.2600283035838402,4/797
0.005018820577164366,1.2656454738987641,4/797
0.005018820577164366,1.2656454738987641,4/797
0.005018820577164366,1.2656454738987652,4/797
0.005018820577164366,1.265645601879993,4/797
0.005018820577164366,1.2711718046125002,4/797
0.005018820577164366,1.2711719879558214,4/797
0.005018820577164366,1.2711719879558243,4/797
0.005018820577164366,1.2711719879558254,4/797
0.005018820577164366,1.2766082992591892,4/797
0.005018820577164366,1.2766082992591918,4/797
0.005018820577164366,1.2766082992591927,4/797
0.005018820577164366,1.2766084279920065,4/797
0.005018820577164366,1.2819546651926201,4/797
0.005018820577164366,1.2819548445601827,4/797
0.005018820577164366,1.2819548445601856,4/797
0.005018820577164366,1.2819548445601863,4/797
0.005018820577164366,1.2872120427125513,4/797
0.005018820577164366,1.287212042712552,4/797
0.005018820577164366,1.2872120427125522,4/797
0.005018820577164366,1.2872121719208465,4/797
0.005018820577164366,1.2923801181056889,4/797
0.005018820577164366,1.292380293398143,4/797
0.005018820577164366,1.2923802933981434,4/797
0.005018820577164366,1.2923802933981445,4/797
0.005018820577164366,1.297459975704504,4/797
0.005018820577164366,1.2974599757045044,4/797
0.005018820577164366,1.2974599757045047,4/797
0.005018820577164366,1.2974601051106147,4/797
0.005018820577164366,1.302451275417876,4/797
0.005018820577164366,1.3024514465325576,4/797
0.005018820577164366,1.3024514465325592,4/797
0.005018820577164366,1.3024514465325598,4/797
0.005018820577164366,1.3073550388085937,4/797
0.005018820577164366,1.3073550388085953,4/797
0.005018820577164366,1.3073550388085964,4/797
0.005018820577164366,1.3073551681316833,4/797
0.005018820577164366,1.3121708926401257,4/797
0.005018820577164366,1.3121710594698481,4/797
0.005018820577164366,1.312171059469853,4/797
0.005018820577164366,1.312171059469857,4/797
0.005018820577164366,1.3168997871869625,4/797
0.005018820577164366,1.3168997871869756,4/797
0.005018820577164366,1.3168997871869885,4/797
0.005018820577164366,1.3168999161411328,4/797
0.005018820577164366,1.321541307347542,4/797
0.005018820577164366,1.3215414697790595,4/797
0.005018820577164366,1.3215414697790993,4/797
0.005018820577164366,1.321541469779138,4/797
0.005018820577164366,1.3260963212678978,4/797
0.005018820577164366,1.3260963212680148,4/797
0.005018820577164366,1.3260963212681334,4/797
0.005018820577164366,1.3260964495600052,4/797
0.005018820577164366,1.3305643605938418,4/797
0.005018820577164366,1.3305645185057091,4/797
0.005018820577164366,1.3305645185060568,4/797
0.005018820577164366,1.3305645185064043,4/797
0.005018820577164366,1.3349461972963699,4/797
0.005018820577164366,1.334946197297377,4/797
0.005018820577164366,1.334946197298383,4/797
0.005018820577164366,1.3349463246238757,4/797
0.005018820577164366,1.3392412946518366,4/797
0.005018820577164366,1.339241447910249,4/797
0.005018820577164366,1.3392414479131114,4/797
0.005018820577164366,1.3392414479159755,4/797
0.005018820577164366,1.3434503098680224,4/797
0.005018820577164366,1.3434503098760295,4/797
0.005018820577164366,1.343450309884037,4/797
0.005018820577164366,1.3434504359201707,4/797
0.005018820577164366,1.3475726173926688,4/797
0.005018820577164366,1.3475727658357455,4/797
0.005018820577164366,1.347572765857708,4/797
0.005018820577164366,1.3475727658797092,4/797
0.005018820577164366,1.3516087344286134,4/797
0.005018820577164366,1.351608734487961,4/797
0.005018820577164366,1.3516087345469878,4/797
0.005018820577164366,1.3516088589151651,4/797
0.005018820577164366,1.3555579183114732,4/797
0.005018820577164366,1.3555580616627319,4/797
0.005018820577164366,1.355558061818298,4/797
0.005018820577164366,1.3555580619755276,4/797
0.005018820577164366,1.3594205106927781,4/797
0.005018820577164366,1.3594205111014888,4/797
0.005018820577164366,1.3594205114986346,4/797
0.005018820577164366,1.3594206335639278,4/797
0.005018820577164366,1.3631956120092965,4/797
0.005018820577164366,1.3631957494694749,4/797
0.005018820577164366,1.3631957504399155,4/797
0.005018820577164366,1.3631957514839785,4/797
0.005018820577164366,1.3668833350766234,4/797
0.005018820577164366,1.3668833376971259,4/797
0.005018820577164366,1.3668833397695488,4/797
0.005018820577164366,1.3668834583317317,4/797
0.005018820577164366,1.3704825659403466,4/797
0.005018820577164366,1.3704826983096665,4/797
0.005018820577164366,1.3704827018492338,4/797
0.005018820577164366,1.3704827083126199,4/797
0.005018820577164366,1.373993103663597,4/797
0.005018820577164366,1.3739931174575535,4/797
0.005018820577164366,1.3739931196742223,4/797
0.005018820577164366,1.373993254874091,4/797
0.005018820577164366,1.3774134847429513,4/797
0.005018820577164366,1.3774136855717627,4/797
0.005018820577164366,1.3774137142661513,4/797
0.005018820577164366,1.3774137303872724,4/797
0.005018820577164366,1.3807431122583487,4/797
0.005018820577164366,1.3807431957374798,4/797
0.005018820577164366,1.3807432737211303,4/797
0.005018820577164366,1.3807436269363291,4/797
0.005018820577164366,1.3839797579660758,4/797
0.005018820577164366,1.383980485425599,4/797
0.005018820577164366,1.3839806643577253,4/797
0.005018820577164366,1.3839809129006675,4/797
0.005018820577164366,1.387122556137204,4/797
0.005018820577164366,1.3871231834182292,4/797
0.005018820577164366,1.3871235800180617,4/797
0.005018820577164366,1.3871251103504332,4/797
0.005018820577164366,1.390167127295055,4/797
0.005018820577164366,1.390170371633149,4/797
0.005018820577164366,1.3901712289323125,4/797
0.005018820577164366,1.3901726486986326,4/797
0.005018820577164366,1.3931132411772504,4/797
0.005018820577164366,1.3931162973892226,4/797
0.005018820577164366,1.393118084446154,4/797
0.005018820577164366,1.393124833172604,4/797
0.005018820577164366,1.3959493526672455,4/797
0.005018820577164366,1.3959631025286485,4/797
0.005018820577164366,1.3959668151031954,4/797
0.005018820577164366,1.3959731130229964,4/797
0.005018820577164366,1.3986809474707993,4/797
0.005018820577164366,1.3986934873492367,4/797
0.005018820577164366,1.3987005965478054,4/797
0.005018820577164366,1.3987277345424478,4/797
0.005018820577164366,1.4012714933421548,4/797
0.005018820577164366,1.4013238570803093,4/797
0.005018820577164366,1.401338487152517,4/797
0.005018820577164366,1.4013626087984676,4/797
0.005018820577164366,1.4037550475110245,4/797
0.005018820577164366,1.4037996845362495,4/797
0.005018820577164366,1.4038230125460103,4/797
0.005018820577164366,1.403918148736138,4/797
0.005018820577164366,1.4060135817823531,4/797
0.005018820577164366,1.4061866094836777,4/797
0.005018820577164366,1.4062392738882241,4/797
0.005018820577164366,1.4063169702153224,4/797
0.005018820577164366,1.4082067767397837,4/797
0.005018820577164366,1.4083374875170669,4/797
0.005018820577164366,1.408387446508714,4/797
0.005018820577164366,1.4086481525916428,4/797
0.005018820577164366,1.4099891787805203,4/797
0.005018820577164366,1.4104753950474664,4/797
0.005018820577164366,1.4106301438686943,4/797
0.005018820577164366,1.410810741440106,4/797
0.005018820577164366,1.4119673702172035,4/797
0.005018820577164366,1.4122412523850663,4/797
0.005018820577164366,1.412265764542988,4/797
0.005018820577164366,1.412665551272377,4/797
0.005018820577164366,1.4132251732543306,4/797
0.005018820577164366,1.4145121702079944,4/797
0.005018820577164366,1.4147262170761983,4/797
0.005018820577164366,1.414942123777049,4/797
0.005018820577164366,1.4154220334818235,4/797
0.005018820577164366,1.4157019286102157,4/797
0.005018820577164366,1.415756909590499,4/797
0.005018820577164366,1.4160222578961728,4/797
0.005018820577164366,1.4162449678915845,4/797
0.005018820577164366,1.4189184115798403,4/797
